,date,value
201,2013-10-08,14776.53
202,2013-10-09,14802.98
203,2013-10-10,15126.07
204,2013-10-11,15237.11
205,2013-10-14,15301.26
206,2013-10-15,15168.01
207,2013-10-16,15373.83
208,2013-10-17,15371.65
209,2013-10-18,15399.65
210,2013-10-21,15392.2
211,2013-10-22,15467.66
212,2013-10-23,15413.33
213,2013-10-24,15509.21
214,2013-10-25,15570.28
215,2013-10-28,15568.93
216,2013-10-29,15680.35
217,2013-10-30,15618.76
218,2013-10-31,15545.75
219,2013-11-01,15615.55
220,2013-11-04,15639.12
221,2013-11-05,15618.22
222,2013-11-06,15746.88
223,2013-11-07,15593.98
224,2013-11-08,15761.78
225,2013-11-11,15783.1
226,2013-11-12,15750.67
227,2013-11-13,15821.63
228,2013-11-14,15876.22
229,2013-11-15,15961.7
230,2013-11-18,15976.02
231,2013-11-19,15967.03
232,2013-11-20,15900.82
233,2013-11-21,16009.99
234,2013-11-22,16064.77
235,2013-11-25,16072.54
236,2013-11-26,16072.8
237,2013-11-27,16097.33
238,2013-11-28,
239,2013-11-29,16086.41
240,2013-12-02,16008.77
241,2013-12-03,15914.62
242,2013-12-04,15889.77
243,2013-12-05,15821.51
244,2013-12-06,16020.2
245,2013-12-09,16025.53
246,2013-12-10,15973.13
247,2013-12-11,15843.53
248,2013-12-12,15739.43
249,2013-12-13,15755.36
250,2013-12-16,15884.57
251,2013-12-17,15875.26
252,2013-12-18,16167.97
253,2013-12-19,16179.08
254,2013-12-20,16221.14
255,2013-12-23,16294.61
256,2013-12-24,16357.55
257,2013-12-25,
258,2013-12-26,16479.88
259,2013-12-27,16478.41
260,2013-12-30,16504.29
261,2013-12-31,16576.66
262,2014-01-01,
263,2014-01-02,16441.35
264,2014-01-03,16469.99
265,2014-01-06,16425.1
266,2014-01-07,16530.94
267,2014-01-08,16462.74
268,2014-01-09,16444.76
269,2014-01-10,16437.05
270,2014-01-13,16257.94
271,2014-01-14,16373.86
272,2014-01-15,16481.94
273,2014-01-16,16417.01
274,2014-01-17,16458.56
275,2014-01-20,
276,2014-01-21,16414.44
277,2014-01-22,16373.34
278,2014-01-23,16197.35
279,2014-01-24,15879.11
280,2014-01-27,15837.88
281,2014-01-28,15928.56
282,2014-01-29,15738.79
283,2014-01-30,15848.61
284,2014-01-31,15698.85
285,2014-02-03,15372.8
286,2014-02-04,15445.24
287,2014-02-05,15440.23
288,2014-02-06,15628.53
289,2014-02-07,15794.08
290,2014-02-10,15801.79
291,2014-02-11,15994.77
292,2014-02-12,15963.94
293,2014-02-13,16027.59
294,2014-02-14,16154.39
295,2014-02-17,
296,2014-02-18,16130.4
297,2014-02-19,16040.56
298,2014-02-20,16133.23
299,2014-02-21,16103.3
300,2014-02-24,16207.14
301,2014-02-25,16179.66
302,2014-02-26,16198.41
303,2014-02-27,16272.65
304,2014-02-28,16321.71
305,2014-03-03,16168.03
306,2014-03-04,16395.88
307,2014-03-05,16360.18
308,2014-03-06,16421.89
309,2014-03-07,16452.72
310,2014-03-10,16418.68
311,2014-03-11,16351.25
312,2014-03-12,16340.08
313,2014-03-13,16108.89
314,2014-03-14,16065.67
315,2014-03-17,16247.22
316,2014-03-18,16336.19
317,2014-03-19,16222.17
318,2014-03-20,16331.05
319,2014-03-21,16302.77
320,2014-03-24,16276.69
321,2014-03-25,16367.88
322,2014-03-26,16268.99
323,2014-03-27,16264.23
324,2014-03-28,16323.06
325,2014-03-31,16457.66
326,2014-04-01,16532.61
327,2014-04-02,16573.0
328,2014-04-03,16572.55
329,2014-04-04,16412.71
330,2014-04-07,16245.87
331,2014-04-08,16256.14
332,2014-04-09,16437.18
333,2014-04-10,16170.22
334,2014-04-11,16026.75
335,2014-04-14,16173.24
336,2014-04-15,16262.56
337,2014-04-16,16424.85
338,2014-04-17,16408.54
339,2014-04-18,
340,2014-04-21,16449.25
341,2014-04-22,16514.37
342,2014-04-23,16501.65
343,2014-04-24,16501.65
344,2014-04-25,16361.46
345,2014-04-28,16448.74
346,2014-04-29,16535.37
347,2014-04-30,16580.84
348,2014-05-01,16558.87
349,2014-05-02,16512.89
350,2014-05-05,16530.55
351,2014-05-06,16401.02
352,2014-05-07,16518.54
353,2014-05-08,16550.97
354,2014-05-09,16583.34
355,2014-05-12,16695.47
356,2014-05-13,16715.44
357,2014-05-14,16613.97
358,2014-05-15,16446.81
359,2014-05-16,16491.31
360,2014-05-19,16511.86
361,2014-05-20,16374.31
362,2014-05-21,16533.06
363,2014-05-22,16543.08
364,2014-05-23,16606.27
365,2014-05-26,
366,2014-05-27,16675.5
367,2014-05-28,16633.18
368,2014-05-29,16698.74
369,2014-05-30,16717.17
370,2014-06-02,16743.63
371,2014-06-03,16722.34
372,2014-06-04,16737.53
373,2014-06-05,16836.11
374,2014-06-06,16924.28
375,2014-06-09,16943.1
376,2014-06-10,16945.92
377,2014-06-11,16843.88
378,2014-06-12,16734.19
379,2014-06-13,16775.74
380,2014-06-16,16781.01
381,2014-06-17,16808.49
382,2014-06-18,16906.62
383,2014-06-19,16921.46
384,2014-06-20,16947.08
385,2014-06-23,16937.26
386,2014-06-24,16818.13
387,2014-06-25,16867.51
388,2014-06-26,16846.13
389,2014-06-27,16851.84
390,2014-06-30,16826.6
391,2014-07-01,16956.07
392,2014-07-02,16976.24
393,2014-07-03,17068.26
394,2014-07-04,
395,2014-07-07,17024.21
396,2014-07-08,16906.62
397,2014-07-09,16985.61
398,2014-07-10,16915.07
399,2014-07-11,16943.81
400,2014-07-14,17055.42
401,2014-07-15,17060.68
402,2014-07-16,17138.2
403,2014-07-17,16976.81
404,2014-07-18,17100.18
405,2014-07-21,17051.73
406,2014-07-22,17113.54
407,2014-07-23,17086.63
408,2014-07-24,17083.8
409,2014-07-25,16960.57
410,2014-07-28,16982.59
411,2014-07-29,16912.11
412,2014-07-30,16880.36
413,2014-07-31,16563.3
414,2014-08-01,16493.37
415,2014-08-04,16569.28
416,2014-08-05,16429.47
417,2014-08-06,16443.34
418,2014-08-07,16368.27
419,2014-08-08,16553.93
420,2014-08-11,16569.98
421,2014-08-12,16560.54
422,2014-08-13,16651.8
423,2014-08-14,16713.58
424,2014-08-15,16662.91
425,2014-08-18,16838.74
426,2014-08-19,16919.59
427,2014-08-20,16979.13
428,2014-08-21,17039.49
429,2014-08-22,17001.22
430,2014-08-25,17076.87
431,2014-08-26,17106.7
432,2014-08-27,17122.01
433,2014-08-28,17079.57
434,2014-08-29,17098.45
435,2014-09-01,
436,2014-09-02,17067.56
437,2014-09-03,17078.28
438,2014-09-04,17069.58
439,2014-09-05,17137.36
440,2014-09-08,17111.42
441,2014-09-09,17013.87
442,2014-09-10,17068.71
443,2014-09-11,17049.0
444,2014-09-12,16987.51
445,2014-09-15,17031.14
446,2014-09-16,17131.97
447,2014-09-17,17156.85
448,2014-09-18,17265.99
449,2014-09-19,17279.74
450,2014-09-22,17172.68
451,2014-09-23,17055.87
452,2014-09-24,17210.06
453,2014-09-25,16945.8
454,2014-09-26,17113.15
455,2014-09-29,17071.22
456,2014-09-30,17042.9
457,2014-10-01,16804.71
458,2014-10-02,16801.05
459,2014-10-03,17009.69
460,2014-10-06,16991.91
461,2014-10-07,16719.39
462,2014-10-08,16994.22
463,2014-10-09,16659.25
464,2014-10-10,16544.1
465,2014-10-13,16321.07
466,2014-10-14,16315.19
467,2014-10-15,16141.74
468,2014-10-16,16117.24
469,2014-10-17,16380.41
470,2014-10-20,16399.67
471,2014-10-21,16614.81
472,2014-10-22,16461.32
473,2014-10-23,16677.9
474,2014-10-24,16805.41
475,2014-10-27,16817.94
476,2014-10-28,17005.75
477,2014-10-29,16974.31
478,2014-10-30,17195.42
479,2014-10-31,17390.52
480,2014-11-03,17366.24
481,2014-11-04,17383.84
482,2014-11-05,17484.53
483,2014-11-06,17554.47
484,2014-11-07,17573.93
485,2014-11-10,17613.74
486,2014-11-11,17614.9
487,2014-11-12,17612.2
488,2014-11-13,17652.79
489,2014-11-14,17634.74
490,2014-11-17,17647.75
491,2014-11-18,17687.82
492,2014-11-19,17685.73
493,2014-11-20,17719.0
494,2014-11-21,17810.06
495,2014-11-24,17817.9
496,2014-11-25,17814.94
497,2014-11-26,17827.75
498,2014-11-27,
499,2014-11-28,17828.24
500,2014-12-01,17776.8
501,2014-12-02,17879.55
502,2014-12-03,17912.62
503,2014-12-04,17900.1
504,2014-12-05,17958.79
505,2014-12-08,17852.48
506,2014-12-09,17801.2
507,2014-12-10,17533.15
508,2014-12-11,17596.34
509,2014-12-12,17280.83
510,2014-12-15,17180.84
511,2014-12-16,17068.87
512,2014-12-17,17356.87
513,2014-12-18,17778.15
514,2014-12-19,17804.8
515,2014-12-22,17959.44
516,2014-12-23,18024.17
517,2014-12-24,18030.21
518,2014-12-25,
519,2014-12-26,18053.71
520,2014-12-29,18038.23
521,2014-12-30,17983.07
522,2014-12-31,17823.07
523,2015-01-01,
524,2015-01-02,17832.99
525,2015-01-05,17501.65
526,2015-01-06,17371.64
527,2015-01-07,17584.52
528,2015-01-08,17907.87
529,2015-01-09,17737.37
530,2015-01-12,17640.84
531,2015-01-13,17613.68
532,2015-01-14,17427.09
533,2015-01-15,17320.71
534,2015-01-16,17511.57
535,2015-01-19,
536,2015-01-20,17515.23
537,2015-01-21,17554.28
538,2015-01-22,17813.98
539,2015-01-23,17672.6
540,2015-01-26,17678.7
541,2015-01-27,17387.21
542,2015-01-28,17191.37
543,2015-01-29,17416.85
544,2015-01-30,17164.95
545,2015-02-02,17361.04
546,2015-02-03,17666.4
547,2015-02-04,17673.02
548,2015-02-05,17884.88
549,2015-02-06,17824.29
550,2015-02-09,17729.21
551,2015-02-10,17868.76
552,2015-02-11,17862.14
553,2015-02-12,17972.38
554,2015-02-13,18019.35
555,2015-02-16,
556,2015-02-17,18047.58
557,2015-02-18,18029.85
558,2015-02-19,17985.77
559,2015-02-20,18140.44
560,2015-02-23,18116.84
561,2015-02-24,18209.19
562,2015-02-25,18224.57
563,2015-02-26,18214.42
564,2015-02-27,18132.7
565,2015-03-02,18288.63
566,2015-03-03,18203.37
567,2015-03-04,18096.9
568,2015-03-05,18135.72
569,2015-03-06,17856.78
570,2015-03-09,17995.72
571,2015-03-10,17662.94
572,2015-03-11,17635.39
573,2015-03-12,17895.22
574,2015-03-13,17749.31
575,2015-03-16,17977.42
576,2015-03-17,17849.08
577,2015-03-18,18076.19
578,2015-03-19,17959.03
579,2015-03-20,18127.65
580,2015-03-23,18116.04
581,2015-03-24,18011.14
582,2015-03-25,17718.54
583,2015-03-26,17678.23
584,2015-03-27,17712.66
585,2015-03-30,17976.31
586,2015-03-31,17776.12
587,2015-04-01,17698.18
588,2015-04-02,17763.24
589,2015-04-03,
590,2015-04-06,17880.85
591,2015-04-07,17875.42
592,2015-04-08,17902.51
593,2015-04-09,17958.73
594,2015-04-10,18057.65
595,2015-04-13,17977.04
596,2015-04-14,18036.7
597,2015-04-15,18112.61
598,2015-04-16,18105.77
599,2015-04-17,17826.3
600,2015-04-20,18034.93
601,2015-04-21,17949.59
602,2015-04-22,18038.27
603,2015-04-23,18058.69
604,2015-04-24,18080.14
605,2015-04-27,18037.97
606,2015-04-28,18110.14
607,2015-04-29,18035.53
608,2015-04-30,17840.52
609,2015-05-01,18024.06
610,2015-05-04,18070.4
611,2015-05-05,17928.2
612,2015-05-06,17841.98
613,2015-05-07,17924.06
614,2015-05-08,18191.11
615,2015-05-11,18105.17
616,2015-05-12,18068.23
617,2015-05-13,18060.49
618,2015-05-14,18252.24
619,2015-05-15,18272.56
620,2015-05-18,18298.88
621,2015-05-19,18312.39
622,2015-05-20,18285.4
623,2015-05-21,18285.74
624,2015-05-22,18232.02
625,2015-05-25,
626,2015-05-26,18041.54
627,2015-05-27,18162.99
628,2015-05-28,18126.12
629,2015-05-29,18010.68
630,2015-06-01,18040.37
631,2015-06-02,18011.94
632,2015-06-03,18076.27
633,2015-06-04,17905.58
634,2015-06-05,17849.46
635,2015-06-08,17766.55
636,2015-06-09,17764.04
637,2015-06-10,18000.4
638,2015-06-11,18039.37
639,2015-06-12,17898.84
640,2015-06-15,17791.17
641,2015-06-16,17904.48
642,2015-06-17,17935.74
643,2015-06-18,18115.84
644,2015-06-19,18015.95
645,2015-06-22,18119.78
646,2015-06-23,18144.07
647,2015-06-24,17966.07
648,2015-06-25,17890.36
649,2015-06-26,17946.68
650,2015-06-29,17596.35
651,2015-06-30,17619.51
652,2015-07-01,17757.91
653,2015-07-02,17730.11
654,2015-07-03,
655,2015-07-06,17683.58
656,2015-07-07,17776.91
657,2015-07-08,17515.42
658,2015-07-09,17548.62
659,2015-07-10,17760.41
660,2015-07-13,17977.68
661,2015-07-14,18053.58
662,2015-07-15,18050.17
663,2015-07-16,18120.25
664,2015-07-17,18086.45
665,2015-07-20,18100.41
666,2015-07-21,17919.29
667,2015-07-22,17851.04
668,2015-07-23,17731.92
669,2015-07-24,17568.53
670,2015-07-27,17440.59
671,2015-07-28,17630.27
672,2015-07-29,17751.39
673,2015-07-30,17745.98
674,2015-07-31,17689.86
675,2015-08-03,17598.2
676,2015-08-04,17550.69
677,2015-08-05,17540.47
678,2015-08-06,17419.75
679,2015-08-07,17373.38
680,2015-08-10,17615.17
681,2015-08-11,17402.84
682,2015-08-12,17402.51
683,2015-08-13,17408.25
684,2015-08-14,17477.4
685,2015-08-17,17545.18
686,2015-08-18,17511.34
687,2015-08-19,17348.73
688,2015-08-20,16990.69
689,2015-08-21,16459.75
690,2015-08-24,15871.35
691,2015-08-25,15666.44
692,2015-08-26,16285.51
693,2015-08-27,16654.77
694,2015-08-28,16643.01
695,2015-08-31,16528.03
696,2015-09-01,16058.35
697,2015-09-02,16351.38
698,2015-09-03,16374.76
699,2015-09-04,16102.38
700,2015-09-07,
701,2015-09-08,16492.68
702,2015-09-09,16253.57
703,2015-09-10,16330.4
704,2015-09-11,16433.09
705,2015-09-14,16370.96
706,2015-09-15,16599.85
707,2015-09-16,16739.95
708,2015-09-17,16674.74
709,2015-09-18,16384.58
710,2015-09-21,16510.19
711,2015-09-22,16330.47
712,2015-09-23,16279.89
713,2015-09-24,16201.32
714,2015-09-25,16314.67
715,2015-09-28,16001.89
716,2015-09-29,16049.13
717,2015-09-30,16284.7
718,2015-10-01,16272.01
719,2015-10-02,16472.37
720,2015-10-05,16776.43
721,2015-10-06,16790.19
722,2015-10-07,16912.29
723,2015-10-08,17050.75
724,2015-10-09,17084.49
725,2015-10-12,17131.86
726,2015-10-13,17081.89
727,2015-10-14,16924.75
728,2015-10-15,17141.75
729,2015-10-16,17215.97
730,2015-10-19,17230.54
731,2015-10-20,17217.11
732,2015-10-21,17168.61
733,2015-10-22,17489.16
734,2015-10-23,17646.7
735,2015-10-26,17623.05
736,2015-10-27,17581.43
737,2015-10-28,17779.52
738,2015-10-29,17755.8
739,2015-10-30,17663.54
740,2015-11-02,17828.76
741,2015-11-03,17918.15
742,2015-11-04,17867.58
743,2015-11-05,17863.43
744,2015-11-06,17910.33
745,2015-11-09,17730.48
746,2015-11-10,17758.21
747,2015-11-11,17702.22
748,2015-11-12,17448.07
749,2015-11-13,17245.24
750,2015-11-16,17483.01
751,2015-11-17,17489.5
752,2015-11-18,17737.16
753,2015-11-19,17732.75
754,2015-11-20,17823.81
755,2015-11-23,17792.68
756,2015-11-24,17812.19
757,2015-11-25,17813.39
758,2015-11-26,
759,2015-11-27,17798.49
760,2015-11-30,17719.92
761,2015-12-01,17888.35
762,2015-12-02,17729.68
763,2015-12-03,17477.67
764,2015-12-04,17847.63
765,2015-12-07,17730.51
766,2015-12-08,17568.0
767,2015-12-09,17492.3
768,2015-12-10,17574.75
769,2015-12-11,17265.21
770,2015-12-14,17368.5
771,2015-12-15,17524.91
772,2015-12-16,17749.09
773,2015-12-17,17495.84
774,2015-12-18,17128.55
775,2015-12-21,17251.62
776,2015-12-22,17417.27
777,2015-12-23,17602.61
778,2015-12-24,17552.17
779,2015-12-25,
780,2015-12-28,17528.27
781,2015-12-29,17720.98
782,2015-12-30,17603.87
783,2015-12-31,17425.03
784,2016-01-01,
785,2016-01-04,17148.94
786,2016-01-05,17158.66
787,2016-01-06,16906.51
788,2016-01-07,16514.1
789,2016-01-08,16346.45
790,2016-01-11,16398.57
791,2016-01-12,16516.22
792,2016-01-13,16151.41
793,2016-01-14,16379.05
794,2016-01-15,15988.08
795,2016-01-18,
796,2016-01-19,16016.02
797,2016-01-20,15766.74
798,2016-01-21,15882.68
799,2016-01-22,16093.51
800,2016-01-25,15885.22
801,2016-01-26,16167.23
802,2016-01-27,15944.46
803,2016-01-28,16069.64
804,2016-01-29,16466.3
805,2016-02-01,16449.18
806,2016-02-02,16153.54
807,2016-02-03,16336.66
808,2016-02-04,16416.58
809,2016-02-05,16204.97
810,2016-02-08,16027.05
811,2016-02-09,16014.38
812,2016-02-10,15914.74
813,2016-02-11,15660.18
814,2016-02-12,15973.84
815,2016-02-15,
816,2016-02-16,16196.41
817,2016-02-17,16453.83
818,2016-02-18,16413.43
819,2016-02-19,16391.99
820,2016-02-22,16620.66
821,2016-02-23,16431.78
822,2016-02-24,16484.99
823,2016-02-25,16697.29
824,2016-02-26,16639.97
825,2016-02-29,16516.5
826,2016-03-01,16865.08
827,2016-03-02,16899.32
828,2016-03-03,16943.9
829,2016-03-04,17006.77
830,2016-03-07,17073.95
831,2016-03-08,16964.1
832,2016-03-09,17000.36
