,date,value
201,2013-10-08,1655.45
202,2013-10-09,1656.4
203,2013-10-10,1692.56
204,2013-10-11,1703.2
205,2013-10-14,1710.14
206,2013-10-15,1698.06
207,2013-10-16,1721.54
208,2013-10-17,1733.15
209,2013-10-18,1744.5
210,2013-10-21,1744.66
211,2013-10-22,1754.67
212,2013-10-23,1746.38
213,2013-10-24,1752.07
214,2013-10-25,1759.77
215,2013-10-28,1762.11
216,2013-10-29,1771.95
217,2013-10-30,1763.31
218,2013-10-31,1756.54
219,2013-11-01,1761.64
220,2013-11-04,1767.93
221,2013-11-05,1762.97
222,2013-11-06,1770.49
223,2013-11-07,1747.15
224,2013-11-08,1770.61
225,2013-11-11,1771.89
226,2013-11-12,1767.69
227,2013-11-13,1782.0
228,2013-11-14,1790.62
229,2013-11-15,1798.18
230,2013-11-18,1791.53
231,2013-11-19,1787.87
232,2013-11-20,1781.37
233,2013-11-21,1795.85
234,2013-11-22,1804.76
235,2013-11-25,1802.48
236,2013-11-26,1802.75
237,2013-11-27,1807.23
238,2013-11-28,
239,2013-11-29,1805.81
240,2013-12-02,1800.9
241,2013-12-03,1795.15
242,2013-12-04,1792.81
243,2013-12-05,1785.03
244,2013-12-06,1805.09
245,2013-12-09,1808.37
246,2013-12-10,1802.62
247,2013-12-11,1782.22
248,2013-12-12,1775.5
249,2013-12-13,1775.32
250,2013-12-16,1786.54
251,2013-12-17,1781.0
252,2013-12-18,1810.65
253,2013-12-19,1809.6
254,2013-12-20,1818.32
255,2013-12-23,1827.99
256,2013-12-24,1833.32
257,2013-12-25,
258,2013-12-26,1842.02
259,2013-12-27,1841.4
260,2013-12-30,1841.07
261,2013-12-31,1848.36
262,2014-01-01,
263,2014-01-02,1831.98
264,2014-01-03,1831.37
265,2014-01-06,1826.77
266,2014-01-07,1837.88
267,2014-01-08,1837.49
268,2014-01-09,1838.13
269,2014-01-10,1842.37
270,2014-01-13,1819.2
271,2014-01-14,1838.88
272,2014-01-15,1848.38
273,2014-01-16,1845.89
274,2014-01-17,1838.7
275,2014-01-20,
276,2014-01-21,1843.8
277,2014-01-22,1844.86
278,2014-01-23,1828.46
279,2014-01-24,1790.29
280,2014-01-27,1781.56
281,2014-01-28,1792.5
282,2014-01-29,1774.2
283,2014-01-30,1794.19
284,2014-01-31,1782.59
285,2014-02-03,1741.89
286,2014-02-04,1755.2
287,2014-02-05,1751.64
288,2014-02-06,1773.43
289,2014-02-07,1797.02
290,2014-02-10,1799.84
291,2014-02-11,1819.75
292,2014-02-12,1819.26
293,2014-02-13,1829.83
294,2014-02-14,1838.63
295,2014-02-17,
296,2014-02-18,1840.76
297,2014-02-19,1828.75
298,2014-02-20,1839.78
299,2014-02-21,1836.25
300,2014-02-24,1847.61
301,2014-02-25,1845.12
302,2014-02-26,1845.16
303,2014-02-27,1854.29
304,2014-02-28,1859.45
305,2014-03-03,1845.73
306,2014-03-04,1873.91
307,2014-03-05,1873.81
308,2014-03-06,1877.03
309,2014-03-07,1878.04
310,2014-03-10,1877.17
311,2014-03-11,1867.63
312,2014-03-12,1868.2
313,2014-03-13,1846.34
314,2014-03-14,1841.13
315,2014-03-17,1858.83
316,2014-03-18,1872.25
317,2014-03-19,1860.77
318,2014-03-20,1872.01
319,2014-03-21,1866.52
320,2014-03-24,1857.44
321,2014-03-25,1865.62
322,2014-03-26,1852.56
323,2014-03-27,1849.04
324,2014-03-28,1857.62
325,2014-03-31,1872.34
326,2014-04-01,1885.52
327,2014-04-02,1890.9
328,2014-04-03,1888.77
329,2014-04-04,1865.09
330,2014-04-07,1845.04
331,2014-04-08,1851.96
332,2014-04-09,1872.18
333,2014-04-10,1833.08
334,2014-04-11,1815.69
335,2014-04-14,1830.61
336,2014-04-15,1842.98
337,2014-04-16,1862.31
338,2014-04-17,1864.85
339,2014-04-18,
340,2014-04-21,1871.89
341,2014-04-22,1879.55
342,2014-04-23,1875.39
343,2014-04-24,1878.61
344,2014-04-25,1863.4
345,2014-04-28,1869.43
346,2014-04-29,1878.33
347,2014-04-30,1883.95
348,2014-05-01,1883.68
349,2014-05-02,1881.14
350,2014-05-05,1884.66
351,2014-05-06,1867.72
352,2014-05-07,1878.21
353,2014-05-08,1875.63
354,2014-05-09,1878.48
355,2014-05-12,1896.65
356,2014-05-13,1897.45
357,2014-05-14,1888.53
358,2014-05-15,1870.85
359,2014-05-16,1877.86
360,2014-05-19,1885.08
361,2014-05-20,1872.83
362,2014-05-21,1888.03
363,2014-05-22,1892.49
364,2014-05-23,1900.53
365,2014-05-26,
366,2014-05-27,1911.91
367,2014-05-28,1909.78
368,2014-05-29,1920.03
369,2014-05-30,1923.57
370,2014-06-02,1924.97
371,2014-06-03,1924.24
372,2014-06-04,1927.88
373,2014-06-05,1940.46
374,2014-06-06,1949.44
375,2014-06-09,1951.27
376,2014-06-10,1950.79
377,2014-06-11,1943.89
378,2014-06-12,1930.11
379,2014-06-13,1936.16
380,2014-06-16,1937.78
381,2014-06-17,1941.99
382,2014-06-18,1956.98
383,2014-06-19,1959.48
384,2014-06-20,1962.87
385,2014-06-23,1962.61
386,2014-06-24,1949.98
387,2014-06-25,1959.53
388,2014-06-26,1957.22
389,2014-06-27,1960.96
390,2014-06-30,1960.23
391,2014-07-01,1973.32
392,2014-07-02,1974.62
393,2014-07-03,1985.44
394,2014-07-04,
395,2014-07-07,1977.65
396,2014-07-08,1963.71
397,2014-07-09,1972.83
398,2014-07-10,1964.68
399,2014-07-11,1967.57
400,2014-07-14,1977.1
401,2014-07-15,1973.28
402,2014-07-16,1981.57
403,2014-07-17,1958.12
404,2014-07-18,1978.22
405,2014-07-21,1973.63
406,2014-07-22,1983.53
407,2014-07-23,1987.01
408,2014-07-24,1987.98
409,2014-07-25,1978.34
410,2014-07-28,1978.91
411,2014-07-29,1969.95
412,2014-07-30,1970.07
413,2014-07-31,1930.67
414,2014-08-01,1925.15
415,2014-08-04,1938.99
416,2014-08-05,1920.21
417,2014-08-06,1920.24
418,2014-08-07,1909.57
419,2014-08-08,1931.59
420,2014-08-11,1936.92
421,2014-08-12,1933.75
422,2014-08-13,1946.72
423,2014-08-14,1955.18
424,2014-08-15,1955.06
425,2014-08-18,1971.74
426,2014-08-19,1981.6
427,2014-08-20,1986.51
428,2014-08-21,1992.37
429,2014-08-22,1988.4
430,2014-08-25,1997.92
431,2014-08-26,2000.02
432,2014-08-27,2000.12
433,2014-08-28,1996.74
434,2014-08-29,2003.37
435,2014-09-01,
436,2014-09-02,2002.28
437,2014-09-03,2000.72
438,2014-09-04,1997.65
439,2014-09-05,2007.71
440,2014-09-08,2001.54
441,2014-09-09,1988.44
442,2014-09-10,1995.69
443,2014-09-11,1997.45
444,2014-09-12,1985.54
445,2014-09-15,1984.13
446,2014-09-16,1998.98
447,2014-09-17,2001.57
448,2014-09-18,2011.36
449,2014-09-19,2010.4
450,2014-09-22,1994.29
451,2014-09-23,1982.77
452,2014-09-24,1998.3
453,2014-09-25,1965.99
454,2014-09-26,1982.85
455,2014-09-29,1977.8
456,2014-09-30,1972.29
457,2014-10-01,1946.16
458,2014-10-02,1946.17
