,date,value
0,1980-01-01,
1,1980-01-02,148.17
2,1980-01-03,145.97
3,1980-01-04,148.02
4,1980-01-07,148.62
5,1980-01-08,150.68
6,1980-01-09,151.6
7,1980-01-10,153.12
8,1980-01-11,153.87
9,1980-01-14,154.4
10,1980-01-15,154.96
11,1980-01-16,155.99
12,1980-01-17,155.81
13,1980-01-18,156.14
14,1980-01-21,157.35
15,1980-01-22,156.92
16,1980-01-23,158.5
17,1980-01-24,159.24
18,1980-01-25,159.7
19,1980-01-28,160.7
20,1980-01-29,160.29
21,1980-01-30,161.3
22,1980-01-31,161.75
23,1980-02-01,162.3
24,1980-02-04,162.02
25,1980-02-05,162.2
26,1980-02-06,162.99
27,1980-02-07,163.77
28,1980-02-08,165.25
29,1980-02-11,164.46
30,1980-02-12,164.57
31,1980-02-13,164.98
32,1980-02-14,163.54
33,1980-02-15,162.56
34,1980-02-18,
35,1980-02-19,161.06
36,1980-02-20,162.1
37,1980-02-21,161.31
38,1980-02-22,160.08
39,1980-02-25,157.97
40,1980-02-26,158.5
41,1980-02-27,157.73
42,1980-02-28,157.46
43,1980-02-29,158.03
44,1980-03-03,156.87
45,1980-03-04,155.39
46,1980-03-05,152.94
47,1980-03-06,148.64
48,1980-03-07,146.19
49,1980-03-10,143.75
50,1980-03-11,144.56
51,1980-03-12,144.63
52,1980-03-13,144.98
53,1980-03-14,144.44
54,1980-03-17,139.7
55,1980-03-18,138.92
56,1980-03-19,139.97
57,1980-03-20,139.64
58,1980-03-21,138.8
59,1980-03-24,134.61
60,1980-03-25,132.52
61,1980-03-26,132.22
62,1980-03-27,124.09
63,1980-03-28,129.25
64,1980-03-31,131.0
65,1980-04-01,133.14
66,1980-04-02,135.8
67,1980-04-03,136.01
68,1980-04-04,
69,1980-04-07,133.4
70,1980-04-08,134.37
71,1980-04-09,136.04
72,1980-04-10,137.28
73,1980-04-11,137.75
74,1980-04-14,136.67
75,1980-04-15,136.39
76,1980-04-16,135.76
77,1980-04-17,134.55
78,1980-04-18,134.66
79,1980-04-21,133.08
80,1980-04-22,135.71
81,1980-04-23,136.92
82,1980-04-24,138.69
83,1980-04-25,137.92
84,1980-04-28,138.54
85,1980-04-29,139.35
86,1980-04-30,139.99
87,1980-05-01,139.68
88,1980-05-02,140.25
89,1980-05-05,141.04
90,1980-05-06,142.23
91,1980-05-07,143.58
92,1980-05-08,143.26
93,1980-05-09,143.06
94,1980-05-12,142.96
95,1980-05-13,144.1
96,1980-05-14,145.66
97,1980-05-15,146.62
98,1980-05-16,147.24
99,1980-05-19,147.24
100,1980-05-20,146.93
101,1980-05-21,146.75
102,1980-05-22,147.96
103,1980-05-23,149.48
104,1980-05-26,
105,1980-05-27,150.1
106,1980-05-28,150.7
107,1980-05-29,150.09
108,1980-05-30,150.45
109,1980-06-02,150.17
110,1980-06-03,149.92
111,1980-06-04,151.21
112,1980-06-05,152.21
113,1980-06-06,152.68
114,1980-06-09,153.0
115,1980-06-10,154.15
116,1980-06-11,155.22
117,1980-06-12,155.31
118,1980-06-13,156.59
119,1980-06-16,156.79
120,1980-06-17,156.98
121,1980-06-18,157.19
122,1980-06-19,156.73
123,1980-06-20,156.51
124,1980-06-23,156.99
125,1980-06-24,157.66
126,1980-06-25,158.74
127,1980-06-26,159.0
128,1980-06-27,159.18
129,1980-06-30,157.78
130,1980-07-01,158.17
131,1980-07-02,159.18
132,1980-07-03,160.87
133,1980-07-04,
134,1980-07-07,163.63
135,1980-07-08,163.58
136,1980-07-09,164.09
137,1980-07-10,163.84
138,1980-07-11,164.82
139,1980-07-14,166.52
140,1980-07-15,167.05
141,1980-07-16,167.1
142,1980-07-17,168.67
143,1980-07-18,169.99
144,1980-07-21,170.48
145,1980-07-22,169.79
146,1980-07-23,169.82
147,1980-07-24,169.92
148,1980-07-25,169.63
149,1980-07-28,170.02
150,1980-07-29,171.06
151,1980-07-30,172.33
152,1980-07-31,171.81
153,1980-08-01,172.49
154,1980-08-04,171.89
155,1980-08-05,172.52
156,1980-08-06,173.45
157,1980-08-07,175.24
158,1980-08-08,175.88
159,1980-08-11,177.11
160,1980-08-12,176.62
161,1980-08-13,177.02
162,1980-08-14,178.76
163,1980-08-15,179.89
164,1980-08-18,177.24
165,1980-08-19,176.28
166,1980-08-20,177.68
167,1980-08-21,179.91
168,1980-08-22,181.7
169,1980-08-25,181.58
170,1980-08-26,182.39
171,1980-08-27,182.15
172,1980-08-28,180.99
173,1980-08-29,181.52
174,1980-09-01,
175,1980-09-02,182.34
176,1980-09-03,184.53
177,1980-09-04,185.05
178,1980-09-05,185.61
179,1980-09-08,184.45
180,1980-09-09,184.84
181,1980-09-10,186.31
182,1980-09-11,188.16
183,1980-09-12,189.58
184,1980-09-15,189.59
185,1980-09-16,191.31
186,1980-09-17,193.95
187,1980-09-18,193.61
188,1980-09-19,195.33
189,1980-09-22,195.94
190,1980-09-23,195.05
191,1980-09-24,195.18
192,1980-09-25,194.05
193,1980-09-26,190.77
194,1980-09-29,185.79
195,1980-09-30,187.76
196,1980-10-01,189.62
197,1980-10-02,190.81
198,1980-10-03,193.43
199,1980-10-06,196.01
200,1980-10-07,196.17
201,1980-10-08,197.18
202,1980-10-09,197.53
203,1980-10-10,197.79
204,1980-10-13,198.87
205,1980-10-14,199.02
206,1980-10-15,199.43
207,1980-10-16,197.95
208,1980-10-17,197.24
209,1980-10-20,197.15
210,1980-10-21,196.46
211,1980-10-22,197.9
212,1980-10-23,195.81
213,1980-10-24,196.17
214,1980-10-27,194.35
215,1980-10-28,193.76
216,1980-10-29,194.49
217,1980-10-30,192.51
218,1980-10-31,192.78
219,1980-11-03,193.15
220,1980-11-04,
221,1980-11-05,196.03
222,1980-11-06,193.96
223,1980-11-07,193.51
224,1980-11-10,193.1
225,1980-11-11,195.02
226,1980-11-12,197.78
227,1980-11-13,200.25
228,1980-11-14,201.76
229,1980-11-17,201.59
230,1980-11-18,203.76
231,1980-11-19,205.02
232,1980-11-20,206.5
233,1980-11-21,206.07
234,1980-11-24,204.22
235,1980-11-25,205.41
236,1980-11-26,207.06
237,1980-11-27,
238,1980-11-28,208.15
239,1980-12-01,204.91
240,1980-12-02,203.71
241,1980-12-03,204.9
242,1980-12-04,206.19
243,1980-12-05,203.02
244,1980-12-08,195.87
245,1980-12-09,195.07
246,1980-12-10,193.58
247,1980-12-11,188.75
248,1980-12-12,191.22
249,1980-12-15,194.02
250,1980-12-16,191.88
251,1980-12-17,194.02
252,1980-12-18,196.01
253,1980-12-19,197.91
254,1980-12-22,199.79
255,1980-12-23,199.86
256,1980-12-24,200.14
257,1980-12-25,
258,1980-12-26,201.28
259,1980-12-29,199.84
260,1980-12-30,200.46
261,1980-12-31,202.34
262,1981-01-01,
263,1981-01-02,203.55
264,1981-01-05,204.17
265,1981-01-06,204.07
266,1981-01-07,197.35
267,1981-01-08,195.89
268,1981-01-09,197.66
269,1981-01-12,198.44
270,1981-01-13,198.05
271,1981-01-14,199.08
272,1981-01-15,199.85
273,1981-01-16,197.66
274,1981-01-19,201.58
275,1981-01-20,198.72
276,1981-01-21,198.09
277,1981-01-22,197.12
278,1981-01-23,197.52
279,1981-01-26,196.13
280,1981-01-27,197.18
281,1981-01-28,197.37
282,1981-01-29,197.88
283,1981-01-30,197.81
284,1981-02-02,193.09
285,1981-02-03,193.56
286,1981-02-04,194.57
287,1981-02-05,196.29
288,1981-02-06,197.87
289,1981-02-09,196.93
290,1981-02-10,196.7
291,1981-02-11,195.81
292,1981-02-12,194.61
293,1981-02-13,193.89
294,1981-02-16,
295,1981-02-17,193.98
296,1981-02-18,194.73
297,1981-02-19,192.74
298,1981-02-20,192.29
299,1981-02-23,193.06
300,1981-02-24,193.94
301,1981-02-25,193.99
302,1981-02-26,196.13
303,1981-02-27,198.01
304,1981-03-02,199.06
305,1981-03-03,198.35
306,1981-03-04,198.75
307,1981-03-05,199.05
308,1981-03-06,199.89
309,1981-03-09,200.14
310,1981-03-10,199.03
311,1981-03-11,198.16
312,1981-03-12,200.67
313,1981-03-13,202.17
314,1981-03-16,203.44
315,1981-03-17,203.19
316,1981-03-18,204.0
317,1981-03-19,204.45
318,1981-03-20,206.29
319,1981-03-23,207.62
320,1981-03-24,207.7
321,1981-03-25,209.31
322,1981-03-26,209.53
323,1981-03-27,208.82
324,1981-03-30,209.25
325,1981-03-31,210.18
326,1981-04-01,211.34
327,1981-04-02,211.96
328,1981-04-03,212.65
329,1981-04-06,211.27
330,1981-04-07,211.76
331,1981-04-08,212.8
332,1981-04-09,213.91
333,1981-04-10,215.15
334,1981-04-13,214.33
335,1981-04-14,213.39
336,1981-04-15,212.8
337,1981-04-16,216.64
338,1981-04-17,
339,1981-04-20,217.55
340,1981-04-21,216.73
341,1981-04-22,217.19
342,1981-04-23,218.02
343,1981-04-24,219.56
344,1981-04-27,219.88
345,1981-04-28,217.63
346,1981-04-29,216.22
347,1981-04-30,216.74
348,1981-05-01,216.68
349,1981-05-04,213.32
350,1981-05-05,211.55
351,1981-05-06,211.98
352,1981-05-07,213.66
353,1981-05-08,214.84
354,1981-05-11,212.79
355,1981-05-12,213.12
356,1981-05-13,213.78
357,1981-05-14,215.18
358,1981-05-15,216.51
359,1981-05-18,216.94
360,1981-05-19,216.12
361,1981-05-20,217.63
362,1981-05-21,218.35
363,1981-05-22,219.23
364,1981-05-25,
365,1981-05-26,220.24
366,1981-05-27,222.17
367,1981-05-28,223.31
368,1981-05-29,223.47
369,1981-06-01,223.02
370,1981-06-02,219.59
371,1981-06-03,218.89
372,1981-06-04,219.68
373,1981-06-05,221.3
374,1981-06-08,220.84
375,1981-06-09,220.01
376,1981-06-10,220.4
377,1981-06-11,222.34
378,1981-06-12,222.76
379,1981-06-15,222.96
380,1981-06-16,220.58
381,1981-06-17,220.61
382,1981-06-18,218.71
383,1981-06-19,219.56
384,1981-06-22,218.6
385,1981-06-23,219.23
386,1981-06-24,218.77
387,1981-06-25,219.31
388,1981-06-26,219.76
389,1981-06-29,218.22
390,1981-06-30,215.75
391,1981-07-01,214.63
392,1981-07-02,212.8
393,1981-07-03,
394,1981-07-06,209.1
395,1981-07-07,208.01
396,1981-07-08,208.44
397,1981-07-09,210.03
398,1981-07-10,210.54
399,1981-07-13,210.86
400,1981-07-14,209.88
401,1981-07-15,210.84
402,1981-07-16,212.02
403,1981-07-17,212.76
404,1981-07-20,207.27
405,1981-07-21,207.17
406,1981-07-22,206.16
407,1981-07-23,206.41
408,1981-07-24,208.0
409,1981-07-27,209.42
410,1981-07-28,208.91
411,1981-07-29,208.95
412,1981-07-30,210.03
413,1981-07-31,211.63
414,1981-08-03,210.4
415,1981-08-04,210.09
416,1981-08-05,211.03
417,1981-08-06,211.67
418,1981-08-07,211.94
419,1981-08-10,210.84
420,1981-08-11,211.67
421,1981-08-12,211.95
422,1981-08-13,212.36
423,1981-08-14,212.12
424,1981-08-17,209.65
425,1981-08-18,207.01
426,1981-08-19,207.22
427,1981-08-20,207.97
428,1981-08-21,206.76
429,1981-08-24,200.76
430,1981-08-25,197.78
431,1981-08-26,197.81
432,1981-08-27,196.82
433,1981-08-28,197.55
434,1981-08-31,195.75
435,1981-09-01,195.17
436,1981-09-02,195.39
437,1981-09-03,191.99
438,1981-09-04,189.63
439,1981-09-07,
440,1981-09-08,184.79
441,1981-09-09,184.77
442,1981-09-10,187.55
443,1981-09-11,189.81
444,1981-09-14,189.62
445,1981-09-15,189.56
446,1981-09-16,187.82
447,1981-09-17,185.71
448,1981-09-18,184.27
449,1981-09-21,184.41
450,1981-09-22,183.26
451,1981-09-23,179.99
452,1981-09-24,180.39
453,1981-09-25,175.12
454,1981-09-28,175.03
455,1981-09-29,178.51
456,1981-09-30,180.03
457,1981-10-01,181.09
458,1981-10-02,184.37
459,1981-10-05,185.91
460,1981-10-06,185.87
461,1981-10-07,188.78
462,1981-10-08,191.01
463,1981-10-09,191.27
464,1981-10-12,191.28
465,1981-10-13,191.92
466,1981-10-14,189.43
467,1981-10-15,189.85
468,1981-10-16,190.24
469,1981-10-19,189.77
470,1981-10-20,191.23
471,1981-10-21,192.38
472,1981-10-22,192.43
473,1981-10-23,191.91
474,1981-10-26,191.01
475,1981-10-27,192.61
476,1981-10-28,193.75
477,1981-10-29,193.08
478,1981-10-30,195.24
479,1981-11-02,197.25
480,1981-11-03,198.78
481,1981-11-04,199.73
482,1981-11-05,200.02
483,1981-11-06,199.97
484,1981-11-09,199.92
485,1981-11-10,199.9
486,1981-11-11,200.05
487,1981-11-12,200.99
488,1981-11-13,200.16
489,1981-11-16,197.16
490,1981-11-17,197.68
491,1981-11-18,197.6
492,1981-11-19,197.32
493,1981-11-20,198.6
494,1981-11-23,198.01
495,1981-11-24,199.04
496,1981-11-25,200.01
497,1981-11-26,
498,1981-11-27,201.02
499,1981-11-30,201.37
500,1981-12-01,201.13
501,1981-12-02,200.35
502,1981-12-03,199.9
503,1981-12-04,200.88
504,1981-12-07,199.71
505,1981-12-08,198.13
506,1981-12-09,198.29
507,1981-12-10,198.92
508,1981-12-11,198.64
509,1981-12-14,195.67
510,1981-12-15,195.16
511,1981-12-16,195.09
512,1981-12-17,195.7
513,1981-12-18,197.01
514,1981-12-21,196.37
515,1981-12-22,195.64
516,1981-12-23,195.45
517,1981-12-24,195.7
518,1981-12-25,
519,1981-12-28,195.14
520,1981-12-29,193.91
521,1981-12-30,194.66
522,1981-12-31,195.84
523,1982-01-01,
524,1982-01-04,195.53
525,1982-01-05,192.33
526,1982-01-06,191.15
527,1982-01-07,191.02
528,1982-01-08,192.05
529,1982-01-11,188.8
530,1982-01-12,187.32
531,1982-01-13,185.73
532,1982-01-14,185.89
533,1982-01-15,187.32
534,1982-01-18,187.21
535,1982-01-19,186.16
536,1982-01-20,185.72
537,1982-01-21,186.4
538,1982-01-22,185.83
539,1982-01-25,183.52
540,1982-01-26,183.41
541,1982-01-27,183.57
542,1982-01-28,186.22
543,1982-01-29,188.39
544,1982-02-01,186.82
545,1982-02-02,187.46
546,1982-02-03,187.43
547,1982-02-04,187.14
548,1982-02-05,188.21
549,1982-02-08,184.63
550,1982-02-09,182.51
551,1982-02-10,182.97
552,1982-02-11,182.25
553,1982-02-12,182.52
554,1982-02-15,
555,1982-02-16,180.71
556,1982-02-17,181.25
557,1982-02-18,181.38
558,1982-02-19,180.65
559,1982-02-22,179.07
560,1982-02-23,177.49
561,1982-02-24,178.58
562,1982-02-25,179.44
563,1982-02-26,179.43
564,1982-03-01,180.13
565,1982-03-02,180.14
566,1982-03-03,178.01
567,1982-03-04,176.29
568,1982-03-05,173.97
569,1982-03-08,171.03
570,1982-03-09,169.71
571,1982-03-10,170.42
572,1982-03-11,170.09
573,1982-03-12,168.23
574,1982-03-15,167.92
575,1982-03-16,168.28
576,1982-03-17,168.2
577,1982-03-18,170.13
578,1982-03-19,171.76
579,1982-03-22,173.83
580,1982-03-23,174.95
581,1982-03-24,174.84
582,1982-03-25,175.83
583,1982-03-26,175.2
584,1982-03-29,175.5
585,1982-03-30,175.42
586,1982-03-31,175.65
587,1982-04-01,177.31
588,1982-04-02,178.56
589,1982-04-05,178.21
590,1982-04-06,178.68
591,1982-04-07,179.91
592,1982-04-08,181.15
593,1982-04-09,
594,1982-04-12,180.89
595,1982-04-13,180.76
596,1982-04-14,180.41
597,1982-04-15,181.12
598,1982-04-16,182.25
599,1982-04-19,182.37
600,1982-04-20,181.94
601,1982-04-21,182.32
602,1982-04-22,183.66
603,1982-04-23,184.93
604,1982-04-26,185.8
605,1982-04-27,184.72
606,1982-04-28,184.89
607,1982-04-29,184.15
608,1982-04-30,184.7
609,1982-05-03,184.97
610,1982-05-04,185.95
611,1982-05-05,185.88
612,1982-05-06,187.27
613,1982-05-07,188.13
614,1982-05-10,187.57
615,1982-05-11,188.19
616,1982-05-12,188.06
617,1982-05-13,187.66
618,1982-05-14,188.22
619,1982-05-17,186.9
620,1982-05-18,185.81
621,1982-05-19,183.91
622,1982-05-20,182.72
623,1982-05-21,182.4
624,1982-05-24,181.71
625,1982-05-25,181.12
626,1982-05-26,178.76
627,1982-05-27,178.37
628,1982-05-28,178.54
629,1982-05-31,
630,1982-06-01,177.36
631,1982-06-02,177.82
632,1982-06-03,177.1
633,1982-06-04,174.82
634,1982-06-07,173.87
635,1982-06-08,173.28
636,1982-06-09,170.94
637,1982-06-10,171.37
638,1982-06-11,173.55
639,1982-06-14,172.15
640,1982-06-15,171.19
641,1982-06-16,171.44
642,1982-06-17,169.85
643,1982-06-18,168.5
644,1982-06-21,168.0
645,1982-06-22,169.05
646,1982-06-23,170.86
647,1982-06-24,171.12
648,1982-06-25,170.48
649,1982-06-28,171.07
650,1982-06-29,170.53
651,1982-06-30,171.3
652,1982-07-01,170.6
653,1982-07-02,170.05
654,1982-07-05,
655,1982-07-06,169.22
656,1982-07-07,168.08
657,1982-07-08,166.8
658,1982-07-09,168.07
659,1982-07-12,168.85
660,1982-07-13,169.35
661,1982-07-14,169.21
662,1982-07-15,169.61
663,1982-07-16,170.18
664,1982-07-19,170.09
665,1982-07-20,170.83
666,1982-07-21,171.54
667,1982-07-22,172.06
668,1982-07-23,172.11
669,1982-07-26,171.45
670,1982-07-27,170.71
671,1982-07-28,168.37
672,1982-07-29,167.6
673,1982-07-30,167.35
674,1982-08-02,168.37
675,1982-08-03,167.97
676,1982-08-04,166.56
677,1982-08-05,165.15
678,1982-08-06,163.59
679,1982-08-09,161.38
680,1982-08-10,161.32
681,1982-08-11,160.77
682,1982-08-12,159.84
683,1982-08-13,159.14
684,1982-08-16,159.68
685,1982-08-17,162.28
686,1982-08-18,164.99
687,1982-08-19,164.92
688,1982-08-20,166.96
689,1982-08-23,169.88
690,1982-08-24,172.23
691,1982-08-25,174.93
692,1982-08-26,178.17
693,1982-08-27,177.6
694,1982-08-30,178.98
695,1982-08-31,177.71
696,1982-09-01,177.3
697,1982-09-02,179.59
698,1982-09-03,182.05
699,1982-09-06,
700,1982-09-07,180.88
701,1982-09-08,181.79
702,1982-09-09,182.77
703,1982-09-10,182.47
704,1982-09-13,182.9
705,1982-09-14,184.6
706,1982-09-15,186.31
707,1982-09-16,186.8
708,1982-09-17,186.61
709,1982-09-20,186.0
710,1982-09-21,187.91
711,1982-09-22,188.62
712,1982-09-23,188.15
713,1982-09-24,188.61
714,1982-09-27,188.64
715,1982-09-28,189.04
716,1982-09-29,188.26
717,1982-09-30,187.65
718,1982-10-01,188.7
719,1982-10-04,188.02
720,1982-10-05,188.77
721,1982-10-06,191.98
722,1982-10-07,195.59
723,1982-10-08,198.19
724,1982-10-11,202.31
725,1982-10-12,202.16
726,1982-10-13,205.17
727,1982-10-14,204.85
728,1982-10-15,204.46
729,1982-10-18,206.61
730,1982-10-19,207.48
731,1982-10-20,210.7
732,1982-10-21,214.28
733,1982-10-22,215.29
734,1982-10-25,209.92
735,1982-10-26,209.92
736,1982-10-27,212.2
737,1982-10-28,211.87
738,1982-10-29,212.63
739,1982-11-01,214.52
740,1982-11-02,217.65
741,1982-11-03,222.77
742,1982-11-04,225.01
743,1982-11-05,227.03
744,1982-11-08,226.74
745,1982-11-09,230.19
746,1982-11-10,230.41
747,1982-11-11,231.52
748,1982-11-12,232.61
749,1982-11-15,229.34
750,1982-11-16,224.97
751,1982-11-17,227.75
752,1982-11-18,229.28
753,1982-11-19,229.41
754,1982-11-22,225.79
755,1982-11-23,225.17
756,1982-11-24,226.88
757,1982-11-25,
758,1982-11-26,228.64
759,1982-11-29,228.39
760,1982-11-30,232.31
761,1982-12-01,235.59
762,1982-12-02,236.18
763,1982-12-03,237.16
764,1982-12-06,239.29
765,1982-12-07,240.65
766,1982-12-08,240.7
767,1982-12-09,237.24
768,1982-12-10,233.85
769,1982-12-13,233.33
770,1982-12-14,231.33
771,1982-12-15,225.69
772,1982-12-16,225.6
773,1982-12-17,228.93
774,1982-12-20,227.88
775,1982-12-21,228.52
776,1982-12-22,231.04
777,1982-12-23,232.33
778,1982-12-24,
779,1982-12-27,233.2
780,1982-12-28,232.2
781,1982-12-29,232.27
782,1982-12-30,231.28
783,1982-12-31,232.41
784,1983-01-03,230.59
785,1983-01-04,231.64
786,1983-01-05,232.73
787,1983-01-06,236.61
788,1983-01-07,238.6
789,1983-01-10,240.94
790,1983-01-11,240.85
791,1983-01-12,242.9
792,1983-01-13,243.48
793,1983-01-14,245.63
794,1983-01-17,247.14
795,1983-01-18,246.7
796,1983-01-19,245.2
797,1983-01-20,245.99
798,1983-01-21,243.97
799,1983-01-24,236.73
800,1983-01-25,239.19
801,1983-01-26,241.43
802,1983-01-27,245.44
803,1983-01-28,246.93
804,1983-01-31,248.35
805,1983-02-01,248.15
806,1983-02-02,248.28
807,1983-02-03,249.44
808,1983-02-04,251.65
809,1983-02-07,252.02
810,1983-02-08,251.1
811,1983-02-09,251.38
812,1983-02-10,254.77
813,1983-02-11,256.64
814,1983-02-14,258.67
815,1983-02-15,259.06
816,1983-02-16,259.07
817,1983-02-17,259.0
818,1983-02-18,261.29
819,1983-02-21,
820,1983-02-22,259.18
821,1983-02-23,259.99
822,1983-02-24,262.31
823,1983-02-25,262.44
824,1983-02-28,260.67
825,1983-03-01,261.82
826,1983-03-02,263.4
827,1983-03-03,265.21
828,1983-03-04,265.94
829,1983-03-07,265.39
830,1983-03-08,263.16
831,1983-03-09,265.06
832,1983-03-10,266.08
833,1983-03-11,266.18
834,1983-03-14,264.34
835,1983-03-15,264.25
836,1983-03-16,264.66
837,1983-03-17,264.01
838,1983-03-18,265.01
839,1983-03-21,266.37
840,1983-03-22,267.52
841,1983-03-23,269.26
842,1983-03-24,270.37
843,1983-03-25,270.89
844,1983-03-28,269.15
845,1983-03-29,268.77
846,1983-03-30,270.76
847,1983-03-31,270.8
848,1983-04-01,
849,1983-04-04,268.73
850,1983-04-05,268.83
851,1983-04-06,266.47
852,1983-04-07,266.74
853,1983-04-08,268.1
854,1983-04-11,270.81
855,1983-04-12,272.73
856,1983-04-13,275.93
857,1983-04-14,278.81
858,1983-04-15,281.6
859,1983-04-18,282.23
860,1983-04-19,281.86
861,1983-04-20,284.81
862,1983-04-21,286.84
863,1983-04-22,288.55
864,1983-04-25,286.58
865,1983-04-26,288.11
866,1983-04-27,288.93
867,1983-04-28,290.84
868,1983-04-29,293.06
869,1983-05-02,290.54
870,1983-05-03,289.65
871,1983-05-04,293.21
872,1983-05-05,297.32
873,1983-05-06,301.64
874,1983-05-09,302.65
875,1983-05-10,304.34
876,1983-05-11,302.89
877,1983-05-12,302.15
878,1983-05-13,303.75
879,1983-05-16,299.6
880,1983-05-17,301.02
881,1983-05-18,303.51
882,1983-05-19,302.82
883,1983-05-20,303.56
884,1983-05-23,303.86
885,1983-05-24,307.36
886,1983-05-25,309.16
887,1983-05-26,311.39
888,1983-05-27,312.05
889,1983-05-30,
890,1983-05-31,308.73
891,1983-06-01,307.95
892,1983-06-02,310.45
893,1983-06-03,313.85
894,1983-06-06,315.48
895,1983-06-07,314.17
896,1983-06-08,312.49
897,1983-06-09,312.74
898,1983-06-10,315.24
899,1983-06-13,318.05
900,1983-06-14,320.04
901,1983-06-15,322.04
902,1983-06-16,326.5
903,1983-06-17,326.11
904,1983-06-20,324.63
905,1983-06-21,325.96
906,1983-06-22,328.19
907,1983-06-23,327.73
908,1983-06-24,328.91
909,1983-06-27,324.34
910,1983-06-28,315.87
911,1983-06-29,316.24
912,1983-06-30,318.7
913,1983-07-01,321.58
914,1983-07-04,
915,1983-07-05,317.15
916,1983-07-06,316.24
917,1983-07-07,320.03
918,1983-07-08,319.57
919,1983-07-11,320.88
920,1983-07-12,316.93
921,1983-07-13,314.59
922,1983-07-14,315.49
923,1983-07-15,312.87
924,1983-07-18,310.29
925,1983-07-19,311.17
926,1983-07-20,316.76
927,1983-07-21,319.29
928,1983-07-22,320.71
929,1983-07-25,320.48
930,1983-07-26,320.38
931,1983-07-27,315.04
932,1983-07-28,308.47
933,1983-07-29,303.96
934,1983-08-01,302.08
935,1983-08-02,303.18
936,1983-08-03,303.86
937,1983-08-04,299.7
938,1983-08-05,300.2
939,1983-08-08,294.93
940,1983-08-09,294.26
941,1983-08-10,296.65
942,1983-08-11,297.56
943,1983-08-12,299.58
944,1983-08-15,301.77
945,1983-08-16,299.85
946,1983-08-17,300.84
947,1983-08-18,299.78
948,1983-08-19,299.1
949,1983-08-22,298.76
950,1983-08-23,293.66
951,1983-08-24,290.86
952,1983-08-25,289.53
953,1983-08-26,290.31
954,1983-08-29,289.36
955,1983-08-30,289.86
956,1983-08-31,292.42
957,1983-09-01,294.55
958,1983-09-02,297.85
959,1983-09-05,
960,1983-09-06,301.23
961,1983-09-07,300.76
962,1983-09-08,301.79
963,1983-09-09,302.23
964,1983-09-12,300.76
965,1983-09-13,297.93
966,1983-09-14,298.34
967,1983-09-15,297.19
968,1983-09-16,298.27
969,1983-09-19,301.83
970,1983-09-20,303.36
971,1983-09-21,303.26
972,1983-09-22,304.56
973,1983-09-23,303.61
974,1983-09-26,303.77
975,1983-09-27,300.78
976,1983-09-28,299.76
977,1983-09-29,299.29
978,1983-09-30,296.65
979,1983-10-03,294.64
980,1983-10-04,294.81
981,1983-10-05,294.57
982,1983-10-06,295.78
983,1983-10-07,297.36
984,1983-10-10,297.42
985,1983-10-11,295.41
986,1983-10-12,291.59
987,1983-10-13,290.44
988,1983-10-14,290.04
989,1983-10-17,289.69
990,1983-10-18,283.62
991,1983-10-19,283.62
992,1983-10-20,281.25
993,1983-10-21,279.49
994,1983-10-24,276.81
995,1983-10-25,278.6
996,1983-10-26,277.85
997,1983-10-27,277.5
998,1983-10-28,276.14
999,1983-10-31,274.55
1000,1983-11-01,273.04
1001,1983-11-02,275.18
1002,1983-11-03,274.26
1003,1983-11-04,273.17
1004,1983-11-07,271.12
1005,1983-11-08,269.57
1006,1983-11-09,271.0
1007,1983-11-10,273.08
1008,1983-11-11,277.13
1009,1983-11-14,279.51
1010,1983-11-15,278.92
1011,1983-11-16,279.94
1012,1983-11-17,281.26
1013,1983-11-18,281.28
1014,1983-11-21,283.05
1015,1983-11-22,284.55
1016,1983-11-23,284.69
1017,1983-11-24,
1018,1983-11-25,285.49
1019,1983-11-28,284.47
1020,1983-11-29,285.62
1021,1983-11-30,285.67
1022,1983-12-01,286.07
1023,1983-12-02,283.91
1024,1983-12-05,282.49
1025,1983-12-06,282.05
1026,1983-12-07,282.15
1027,1983-12-08,280.57
1028,1983-12-09,280.51
1029,1983-12-12,279.94
1030,1983-12-13,278.92
1031,1983-12-14,276.42
1032,1983-12-15,275.35
1033,1983-12-16,276.01
1034,1983-12-19,275.58
1035,1983-12-20,274.51
1036,1983-12-21,275.63
1037,1983-12-22,276.21
1038,1983-12-23,276.54
1039,1983-12-26,
1040,1983-12-27,276.68
1041,1983-12-28,276.57
1042,1983-12-29,277.06
1043,1983-12-30,278.6
1044,1984-01-02,
1045,1984-01-03,277.63
1046,1984-01-04,280.97
1047,1984-01-05,284.45
1048,1984-01-06,287.9
1049,1984-01-09,287.27
1050,1984-01-10,287.63
1051,1984-01-11,287.68
1052,1984-01-12,287.63
1053,1984-01-13,286.85
1054,1984-01-16,286.29
1055,1984-01-17,286.86
1056,1984-01-18,287.21
1057,1984-01-19,286.49
1058,1984-01-20,284.41
1059,1984-01-23,280.2
1060,1984-01-24,278.82
1061,1984-01-25,277.35
1062,1984-01-26,275.61
1063,1984-01-27,273.18
1064,1984-01-30,269.23
1065,1984-01-31,268.43
1066,1984-02-01,266.43
1067,1984-02-02,266.16
1068,1984-02-03,264.01
1069,1984-02-06,258.64
1070,1984-02-07,257.81
1071,1984-02-08,253.96
1072,1984-02-09,251.69
1073,1984-02-10,254.04
1074,1984-02-13,250.57
1075,1984-02-14,252.43
1076,1984-02-15,252.73
1077,1984-02-16,251.84
