,date,value
0,1981-04-13,675.4
1,1981-04-14,676.7
2,1981-04-15,676.7
3,1981-04-16,676.7
4,1981-04-17,676.75
5,1981-04-20,676.7
6,1981-04-21,676.7
7,1981-04-22,676.7
8,1981-04-23,676.7
9,1981-04-24,678.1
10,1981-04-27,678.1
11,1981-04-28,678.1
12,1981-04-29,678.1
13,1981-04-30,678.9
14,1981-05-01,679.6
15,1981-05-04,679.6
16,1981-05-05,679.6
17,1981-05-06,680.1
18,1981-05-07,680.1
19,1981-05-08,680.4
20,1981-05-11,680.4
21,1981-05-12,680.8
22,1981-05-13,680.8
23,1981-05-14,682.1
24,1981-05-15,682.8
25,1981-05-18,682.9
26,1981-05-19,682.9
27,1981-05-20,683.1
28,1981-05-21,683.1
29,1981-05-22,683.1
30,1981-05-25,
31,1981-05-26,683.8
32,1981-05-27,684.1
33,1981-05-28,684.4
34,1981-05-29,684.4
35,1981-06-01,684.4
36,1981-06-02,684.4
37,1981-06-03,684.4
38,1981-06-04,684.4
39,1981-06-05,684.6
40,1981-06-08,684.6
41,1981-06-09,684.6
42,1981-06-10,684.6
43,1981-06-11,684.6
44,1981-06-12,684.6
45,1981-06-15,684.6
46,1981-06-16,684.6
47,1981-06-17,684.6
48,1981-06-18,684.6
49,1981-06-19,684.6
50,1981-06-22,684.6
51,1981-06-23,684.6
52,1981-06-24,684.6
53,1981-06-25,684.6
54,1981-06-26,683.2
55,1981-06-29,683.2
56,1981-06-30,683.2
57,1981-07-01,683.2
58,1981-07-02,685.8
59,1981-07-03,686.1
60,1981-07-06,686.1
61,1981-07-07,686.7
62,1981-07-08,686.7
63,1981-07-09,686.7
64,1981-07-10,686.7
65,1981-07-13,686.7
66,1981-07-14,686.7
67,1981-07-15,686.7
68,1981-07-16,686.7
69,1981-07-17,686.7
70,1981-07-20,686.7
71,1981-07-21,686.7
72,1981-07-22,686.7
73,1981-07-23,686.7
74,1981-07-24,686.7
75,1981-07-27,686.7
76,1981-07-28,686.7
77,1981-07-29,686.7
78,1981-07-30,686.7
79,1981-07-31,686.95
80,1981-08-03,687.25
81,1981-08-04,687.55
82,1981-08-05,687.85
83,1981-08-06,687.85
84,1981-08-07,687.85
85,1981-08-10,687.85
86,1981-08-11,687.85
87,1981-08-12,687.85
88,1981-08-13,687.85
89,1981-08-14,687.85
90,1981-08-17,687.85
91,1981-08-18,687.85
92,1981-08-19,687.85
93,1981-08-20,687.85
94,1981-08-21,687.85
95,1981-08-24,687.85
96,1981-08-25,687.85
97,1981-08-26,687.85
98,1981-08-27,687.85
99,1981-08-28,687.85
100,1981-08-31,687.85
101,1981-09-01,687.85
102,1981-09-02,687.85
103,1981-09-03,687.85
104,1981-09-04,687.85
105,1981-09-07,
106,1981-09-08,687.85
107,1981-09-09,687.85
108,1981-09-10,687.85
109,1981-09-11,687.85
110,1981-09-14,688.1
111,1981-09-15,688.1
112,1981-09-16,688.1
113,1981-09-17,688.1
114,1981-09-18,688.1
115,1981-09-21,688.1
116,1981-09-22,688.1
117,1981-09-23,688.1
118,1981-09-24,688.1
119,1981-09-25,681.25
120,1981-09-28,681.25
121,1981-09-29,681.25
122,1981-09-30,681.25
123,1981-10-01,681.25
124,1981-10-02,681.25
125,1981-10-05,688.1
126,1981-10-06,681.25
127,1981-10-07,681.25
128,1981-10-08,681.25
129,1981-10-09,681.25
130,1981-10-12,
131,1981-10-13,681.25
132,1981-10-14,681.25
133,1981-10-15,681.25
134,1981-10-16,685.25
135,1981-10-19,685.25
136,1981-10-20,685.25
137,1981-10-21,685.25
138,1981-10-22,685.25
139,1981-10-23,685.25
140,1981-10-26,685.25
141,1981-10-27,685.25
142,1981-10-28,685.25
143,1981-10-29,685.25
144,1981-10-30,688.25
145,1981-11-02,688.25
146,1981-11-03,
147,1981-11-04,688.25
148,1981-11-05,688.25
149,1981-11-06,688.25
150,1981-11-09,688.25
151,1981-11-10,688.25
152,1981-11-11,
153,1981-11-12,688.45
154,1981-11-13,688.45
155,1981-11-16,688.45
156,1981-11-17,688.45
157,1981-11-18,688.45
158,1981-11-19,688.45
159,1981-11-20,688.45
160,1981-11-23,688.45
161,1981-11-24,688.45
162,1981-11-25,688.8
163,1981-11-26,
164,1981-11-27,689.9
165,1981-11-30,689.9
166,1981-12-01,689.9
167,1981-12-02,689.9
168,1981-12-03,691.2
169,1981-12-04,691.75
170,1981-12-07,691.75
171,1981-12-08,691.75
172,1981-12-09,691.75
173,1981-12-10,691.75
174,1981-12-11,691.75
175,1981-12-14,695.3
176,1981-12-15,695.3
177,1981-12-16,695.3
178,1981-12-17,695.3
179,1981-12-18,696.45
180,1981-12-21,696.45
181,1981-12-22,696.45
182,1981-12-23,696.45
183,1981-12-24,696.45
184,1981-12-25,
185,1981-12-28,696.45
186,1981-12-29,700.15
187,1981-12-30,700.75
188,1981-12-31,700.75
189,1982-01-01,
190,1982-01-04,701.25
191,1982-01-05,701.25
192,1982-01-06,701.25
193,1982-01-07,702.35
194,1982-01-08,702.95
195,1982-01-11,702.95
196,1982-01-12,702.95
197,1982-01-13,704.25
198,1982-01-14,705.55
199,1982-01-15,705.55
200,1982-01-18,705.55
201,1982-01-19,706.85
202,1982-01-20,706.85
203,1982-01-21,707.15
204,1982-01-22,707.15
205,1982-01-25,707.15
206,1982-01-26,707.15
207,1982-01-27,708.35
208,1982-01-28,708.35
209,1982-01-29,708.55
210,1982-02-01,708.55
211,1982-02-02,708.85
212,1982-02-03,709.25
213,1982-02-04,709.25
214,1982-02-05,709.25
215,1982-02-08,709.25
216,1982-02-09,709.25
217,1982-02-10,709.75
218,1982-02-11,709.75
219,1982-02-12,
220,1982-02-15,
221,1982-02-16,710.8
222,1982-02-17,710.8
223,1982-02-18,710.8
224,1982-02-19,710.8
225,1982-02-22,710.8
226,1982-02-23,710.8
227,1982-02-24,710.8
228,1982-02-25,710.8
229,1982-02-26,711.45
230,1982-03-01,712.15
231,1982-03-02,712.15
232,1982-03-03,712.15
233,1982-03-04,712.45
234,1982-03-05,712.45
235,1982-03-08,712.45
236,1982-03-09,712.45
237,1982-03-10,712.45
238,1982-03-11,712.45
239,1982-03-12,712.45
240,1982-03-15,714.55
241,1982-03-16,714.55
242,1982-03-17,715.15
243,1982-03-18,715.15
244,1982-03-19,715.55
245,1982-03-22,716.25
246,1982-03-23,716.95
247,1982-03-24,716.95
248,1982-03-25,716.95
249,1982-03-26,717.45
250,1982-03-29,718.15
251,1982-03-30,718.15
252,1982-03-31,718.15
253,1982-04-01,718.15
254,1982-04-02,719.15
255,1982-04-05,719.15
256,1982-04-06,719.15
257,1982-04-07,719.95
258,1982-04-08,719.95
259,1982-04-09,721.25
260,1982-04-12,721.25
261,1982-04-13,721.25
262,1982-04-14,721.25
263,1982-04-15,721.25
264,1982-04-16,721.85
265,1982-04-19,721.85
266,1982-04-20,721.85
267,1982-04-21,721.85
268,1982-04-22,721.85
269,1982-04-23,721.95
270,1982-04-26,721.95
271,1982-04-27,721.95
272,1982-04-28,721.95
273,1982-04-29,721.95
274,1982-04-30,721.95
275,1982-05-03,721.95
276,1982-05-04,721.95
277,1982-05-05,721.95
278,1982-05-06,721.95
279,1982-05-07,721.95
280,1982-05-10,721.95
281,1982-05-11,721.95
282,1982-05-12,721.95
283,1982-05-13,721.95
284,1982-05-14,723.95
285,1982-05-17,724.55
286,1982-05-18,724.55
287,1982-05-19,725.35
288,1982-05-20,725.35
289,1982-05-21,725.35
290,1982-05-24,725.35
291,1982-05-25,725.35
292,1982-05-26,728.95
293,1982-05-27,728.95
294,1982-05-28,731.75
295,1982-05-31,
296,1982-06-01,731.75
297,1982-06-02,734.75
298,1982-06-03,734.75
299,1982-06-04,735.75
300,1982-06-07,735.75
301,1982-06-08,737.05
302,1982-06-09,737.05
303,1982-06-10,737.05
304,1982-06-11,738.55
305,1982-06-14,738.55
306,1982-06-15,738.55
307,1982-06-16,738.55
308,1982-06-17,739.55
309,1982-06-18,739.55
310,1982-06-21,740.05
311,1982-06-22,740.05
312,1982-06-23,740.05
313,1982-06-24,740.05
314,1982-06-25,741.3
315,1982-06-28,741.3
316,1982-06-29,741.3
317,1982-06-30,741.3
318,1982-07-01,741.3
319,1982-07-02,744.0
320,1982-07-05,
321,1982-07-06,744.0
322,1982-07-07,744.0
323,1982-07-08,744.0
324,1982-07-09,744.0
325,1982-07-12,744.0
326,1982-07-13,744.0
327,1982-07-14,744.0
328,1982-07-15,744.0
329,1982-07-16,741.65
330,1982-07-19,741.65
331,1982-07-20,741.65
332,1982-07-21,741.65
333,1982-07-22,741.65
334,1982-07-23,743.0
335,1982-07-26,743.0
336,1982-07-27,743.0
337,1982-07-28,743.0
338,1982-07-29,743.0
339,1982-07-30,743.8
340,1982-08-02,743.8
341,1982-08-03,743.8
342,1982-08-04,743.8
343,1982-08-05,743.8
344,1982-08-06,743.8
345,1982-08-09,743.8
346,1982-08-10,743.8
347,1982-08-11,743.8
348,1982-08-12,743.8
349,1982-08-13,744.9
350,1982-08-16,744.9
351,1982-08-17,744.9
352,1982-08-18,744.9
353,1982-08-19,744.9
354,1982-08-20,744.9
355,1982-08-23,744.9
356,1982-08-24,744.9
357,1982-08-25,744.9
358,1982-08-26,744.9
359,1982-08-27,744.9
360,1982-08-30,744.9
361,1982-08-31,744.9
362,1982-09-01,744.9
363,1982-09-02,744.9
364,1982-09-03,744.9
365,1982-09-06,
366,1982-09-07,744.9
367,1982-09-08,744.9
368,1982-09-09,744.9
369,1982-09-10,744.9
370,1982-09-13,744.9
371,1982-09-14,742.75
372,1982-09-15,742.75
373,1982-09-16,742.75
374,1982-09-17,742.75
375,1982-09-20,742.75
376,1982-09-21,742.75
377,1982-09-22,742.75
378,1982-09-23,742.75
379,1982-09-24,742.75
380,1982-09-27,742.75
381,1982-09-28,743.05
382,1982-09-29,743.05
383,1982-09-30,743.05
384,1982-10-01,743.05
385,1982-10-04,743.05
386,1982-10-05,743.25
387,1982-10-06,743.25
388,1982-10-07,743.25
389,1982-10-08,743.45
390,1982-10-11,
391,1982-10-12,743.45
392,1982-10-13,743.45
393,1982-10-14,743.45
394,1982-10-15,743.45
395,1982-10-18,743.45
396,1982-10-19,743.45
397,1982-10-20,743.45
398,1982-10-21,743.55
399,1982-10-22,743.55
400,1982-10-25,744.1
401,1982-10-26,744.55
402,1982-10-27,744.55
403,1982-10-28,744.55
404,1982-10-29,744.65
405,1982-11-01,745.05
406,1982-11-02,
407,1982-11-03,745.05
408,1982-11-04,746.15
409,1982-11-05,745.55
410,1982-11-08,745.55
411,1982-11-09,745.65
412,1982-11-10,745.65
413,1982-11-11,
414,1982-11-12,745.65
415,1982-11-15,745.65
416,1982-11-16,745.65
417,1982-11-17,745.65
418,1982-11-18,745.65
419,1982-11-19,745.65
420,1982-11-22,745.65
421,1982-11-23,745.65
422,1982-11-24,745.65
423,1982-11-25,
424,1982-11-26,745.65
425,1982-11-29,745.65
426,1982-11-30,745.65
427,1982-12-01,745.65
428,1982-12-02,745.65
429,1982-12-03,745.65
430,1982-12-06,745.65
431,1982-12-07,745.65
432,1982-12-08,745.65
433,1982-12-09,745.65
434,1982-12-10,745.65
435,1982-12-13,745.65
436,1982-12-14,745.65
437,1982-12-15,745.65
438,1982-12-16,745.65
439,1982-12-17,745.65
440,1982-12-20,745.65
441,1982-12-21,746.95
442,1982-12-22,746.95
443,1982-12-23,746.95
444,1982-12-24,746.95
445,1982-12-27,747.85
446,1982-12-28,747.85
447,1982-12-29,747.85
448,1982-12-30,747.85
449,1982-12-31,747.95
450,1983-01-03,747.85
451,1983-01-04,747.85
452,1983-01-05,748.95
453,1983-01-06,748.95
454,1983-01-07,748.95
455,1983-01-10,749.1
456,1983-01-11,749.1
457,1983-01-12,749.1
458,1983-01-13,749.1
459,1983-01-14,749.1
460,1983-01-17,749.75
461,1983-01-18,749.75
462,1983-01-19,749.75
463,1983-01-20,750.85
464,1983-01-21,750.85
465,1983-01-24,751.15
466,1983-01-25,751.15
467,1983-01-26,751.15
468,1983-01-27,751.15
469,1983-01-28,751.15
470,1983-01-31,751.15
471,1983-02-01,751.15
472,1983-02-02,752.25
473,1983-02-03,752.25
474,1983-02-04,752.25
475,1983-02-07,752.25
476,1983-02-08,752.25
477,1983-02-09,752.25
478,1983-02-10,752.25
479,1983-02-11,752.25
480,1983-02-14,752.25
481,1983-02-15,752.25
482,1983-02-16,752.25
483,1983-02-17,752.25
484,1983-02-18,752.25
485,1983-02-21,
486,1983-02-22,752.25
487,1983-02-23,752.25
488,1983-02-24,752.25
489,1983-02-25,752.25
490,1983-02-28,752.25
491,1983-03-01,752.25
492,1983-03-02,754.75
493,1983-03-03,754.75
494,1983-03-04,754.75
495,1983-03-07,754.75
496,1983-03-08,754.75
497,1983-03-09,755.45
498,1983-03-10,755.45
499,1983-03-11,755.45
500,1983-03-14,756.65
501,1983-03-15,756.65
502,1983-03-16,756.65
503,1983-03-17,757.25
504,1983-03-18,758.75
505,1983-03-21,758.75
506,1983-03-22,758.75
507,1983-03-23,761.55
508,1983-03-24,761.55
509,1983-03-25,761.55
510,1983-03-28,761.55
511,1983-03-29,763.55
512,1983-03-30,763.55
513,1983-03-31,763.55
514,1983-04-01,763.55
515,1983-04-04,763.55
516,1983-04-05,763.55
517,1983-04-06,763.55
518,1983-04-07,763.55
519,1983-04-08,763.55
520,1983-04-11,765.15
521,1983-04-12,765.15
522,1983-04-13,765.15
523,1983-04-14,765.15
524,1983-04-15,765.75
525,1983-04-18,765.75
526,1983-04-19,766.05
527,1983-04-20,766.05
528,1983-04-21,766.25
529,1983-04-22,766.25
530,1983-04-25,766.25
531,1983-04-26,766.25
532,1983-04-27,766.25
533,1983-04-28,767.15
534,1983-04-29,767.15
535,1983-05-02,767.15
536,1983-05-03,767.15
537,1983-05-04,767.15
538,1983-05-05,767.15
539,1983-05-06,767.15
540,1983-05-09,767.15
541,1983-05-10,767.15
542,1983-05-11,766.85
543,1983-05-12,767.15
544,1983-05-13,767.15
545,1983-05-16,767.15
546,1983-05-17,767.15
547,1983-05-18,767.15
548,1983-05-19,767.15
549,1983-05-20,767.15
550,1983-05-23,768.95
551,1983-05-24,769.95
552,1983-05-25,769.95
553,1983-05-26,769.95
554,1983-05-27,770.75
555,1983-05-30,
556,1983-05-31,770.75
557,1983-06-01,772.25
558,1983-06-02,773.25
559,1983-06-03,773.25
560,1983-06-06,773.45
561,1983-06-07,774.45
562,1983-06-08,774.65
563,1983-06-09,775.65
564,1983-06-10,775.65
565,1983-06-13,775.65
566,1983-06-14,775.65
567,1983-06-15,776.05
568,1983-06-16,777.05
569,1983-06-17,777.05
570,1983-06-20,777.05
571,1983-06-21,777.05
572,1983-06-22,777.05
573,1983-06-23,777.05
574,1983-06-24,777.05
575,1983-06-27,777.05
576,1983-06-28,777.05
577,1983-06-29,777.35
578,1983-06-30,777.35
579,1983-07-01,777.35
580,1983-07-04,
581,1983-07-05,777.35
582,1983-07-06,778.35
583,1983-07-07,778.35
584,1983-07-08,778.35
585,1983-07-11,778.95
586,1983-07-12,779.85
587,1983-07-13,779.85
588,1983-07-14,779.85
589,1983-07-15,779.85
590,1983-07-18,780.45
591,1983-07-19,780.45
592,1983-07-20,780.45
593,1983-07-21,780.45
594,1983-07-22,780.45
595,1983-07-25,780.45
596,1983-07-26,781.45
597,1983-07-27,781.45
598,1983-07-28,781.95
599,1983-07-29,781.95
600,1983-08-01,784.25
601,1983-08-02,784.25
602,1983-08-03,784.25
603,1983-08-04,784.25
604,1983-08-05,785.15
605,1983-08-08,785.15
606,1983-08-09,786.65
607,1983-08-10,786.65
608,1983-08-11,786.65
609,1983-08-12,788.15
610,1983-08-15,788.15
611,1983-08-16,788.15
612,1983-08-17,788.15
613,1983-08-18,788.15
614,1983-08-19,788.15
615,1983-08-22,788.15
616,1983-08-23,788.15
617,1983-08-24,788.15
618,1983-08-25,788.15
619,1983-08-26,788.15
620,1983-08-29,788.65
621,1983-08-30,789.65
622,1983-08-31,790.25
623,1983-09-01,790.35
624,1983-09-02,790.35
625,1983-09-05,
626,1983-09-06,790.75
627,1983-09-07,790.75
628,1983-09-08,790.75
629,1983-09-09,790.75
630,1983-09-12,790.75
631,1983-09-13,790.75
632,1983-09-14,790.75
633,1983-09-15,790.95
634,1983-09-16,790.95
635,1983-09-19,790.95
636,1983-09-20,790.95
637,1983-09-21,790.95
638,1983-09-22,790.95
639,1983-09-23,790.95
640,1983-09-26,790.95
641,1983-09-27,790.95
642,1983-09-28,790.95
643,1983-09-29,790.95
644,1983-09-30,790.95
645,1983-10-03,790.95
646,1983-10-04,790.95
647,1983-10-05,790.95
648,1983-10-06,790.95
649,1983-10-07,790.95
650,1983-10-10,
651,1983-10-11,790.95
652,1983-10-12,790.95
653,1983-10-13,790.95
654,1983-10-14,790.95
655,1983-10-17,791.05
656,1983-10-18,791.05
657,1983-10-19,791.05
658,1983-10-20,791.15
659,1983-10-21,791.15
660,1983-10-24,791.15
661,1983-10-25,792.15
662,1983-10-26,792.15
663,1983-10-27,792.25
664,1983-10-28,792.65
665,1983-10-31,793.05
666,1983-11-01,794.05
667,1983-11-02,794.75
668,1983-11-03,795.25
669,1983-11-04,795.25
670,1983-11-07,795.25
671,1983-11-08,
672,1983-11-09,796.75
673,1983-11-10,796.75
674,1983-11-11,
675,1983-11-14,796.75
676,1983-11-15,796.75
677,1983-11-16,796.75
678,1983-11-17,796.75
679,1983-11-18,796.75
680,1983-11-21,796.75
681,1983-11-22,796.75
682,1983-11-23,796.75
683,1983-11-24,
684,1983-11-25,796.75
685,1983-11-28,796.75
686,1983-11-29,797.25
687,1983-11-30,797.25
688,1983-12-01,797.25
689,1983-12-02,797.25
690,1983-12-05,797.25
691,1983-12-06,798.25
692,1983-12-07,798.25
693,1983-12-08,798.25
694,1983-12-09,798.45
695,1983-12-12,798.45
696,1983-12-13,799.75
697,1983-12-14,799.75
698,1983-12-15,799.95
699,1983-12-16,799.95
700,1983-12-19,799.95
701,1983-12-20,800.15
702,1983-12-21,800.15
703,1983-12-22,800.15
704,1983-12-23,800.15
705,1983-12-26,
706,1983-12-27,800.15
707,1983-12-28,800.15
708,1983-12-29,800.15
709,1983-12-30,800.15
710,1984-01-02,
711,1984-01-03,800.15
712,1984-01-04,800.15
713,1984-01-05,800.15
714,1984-01-06,800.15
715,1984-01-09,800.15
716,1984-01-10,800.15
717,1984-01-11,800.15
718,1984-01-12,800.15
719,1984-01-13,800.15
720,1984-01-16,800.15
721,1984-01-17,800.15
722,1984-01-18,800.15
723,1984-01-19,800.15
724,1984-01-20,798.6
725,1984-01-23,800.0
726,1984-01-24,800.8
727,1984-01-25,801.6
728,1984-01-26,801.3
729,1984-01-27,800.7
730,1984-01-30,800.7
731,1984-01-31,801.3
732,1984-02-01,800.7
733,1984-02-02,800.7
734,1984-02-03,800.6
735,1984-02-06,800.6
736,1984-02-07,800.6
737,1984-02-08,800.3
738,1984-02-09,800.3
739,1984-02-10,799.3
740,1984-02-13,
741,1984-02-14,799.3
742,1984-02-15,799.3
743,1984-02-16,799.3
744,1984-02-17,799.3
745,1984-02-20,
746,1984-02-21,799.3
747,1984-02-22,798.7
748,1984-02-23,799.3
749,1984-02-24,797.1
750,1984-02-27,796.1
751,1984-02-28,797.1
752,1984-02-29,795.3
753,1984-03-01,795.3
754,1984-03-02,795.4
755,1984-03-05,794.4
756,1984-03-06,793.4
757,1984-03-07,792.4
758,1984-03-08,792.4
759,1984-03-09,793.3
760,1984-03-12,794.3
761,1984-03-13,795.3
762,1984-03-14,794.3
763,1984-03-15,793.3
764,1984-03-16,794.3
765,1984-03-19,795.3
766,1984-03-20,796.3
767,1984-03-21,795.7
768,1984-03-22,796.7
769,1984-03-23,796.6
770,1984-03-26,795.6
771,1984-03-27,794.6
772,1984-03-28,793.6
773,1984-03-29,793.9
774,1984-03-30,792.9
775,1984-04-02,793.8
776,1984-04-03,794.4
777,1984-04-04,795.4
778,1984-04-05,795.4
779,1984-04-06,795.4
780,1984-04-09,796.3
781,1984-04-10,795.4
782,1984-04-11,795.9
783,1984-04-12,794.9
784,1984-04-13,795.2
785,1984-04-16,796.0
786,1984-04-17,797.0
787,1984-04-18,796.0
788,1984-04-19,796.4
789,1984-04-20,797.2
790,1984-04-23,797.6
791,1984-04-24,797.4
792,1984-04-25,798.4
793,1984-04-26,798.4
794,1984-04-27,798.6
795,1984-04-30,799.6
796,1984-05-01,800.6
797,1984-05-02,801.4
798,1984-05-03,801.3
799,1984-05-04,800.3
800,1984-05-07,800.3
801,1984-05-08,800.3
802,1984-05-09,801.3
803,1984-05-10,802.0
804,1984-05-11,802.5
805,1984-05-14,802.7
806,1984-05-15,803.1
807,1984-05-16,802.2
808,1984-05-17,801.1
809,1984-05-18,802.2
810,1984-05-21,803.2
811,1984-05-22,803.2
812,1984-05-23,802.2
813,1984-05-24,801.2
814,1984-05-25,801.2
815,1984-05-28,
816,1984-05-29,800.2
817,1984-05-30,801.2
818,1984-05-31,800.3
819,1984-06-01,800.5
820,1984-06-04,799.5
821,1984-06-05,798.5
822,1984-06-06,798.5
823,1984-06-07,799.5
824,1984-06-08,800.1
825,1984-06-11,800.5
826,1984-06-12,800.6
827,1984-06-13,801.6
828,1984-06-14,801.4
829,1984-06-15,801.4
830,1984-06-18,801.7
831,1984-06-19,802.4
832,1984-06-20,802.7
833,1984-06-21,803.7
834,1984-06-22,804.7
835,1984-06-25,805.4
836,1984-06-26,806.4
837,1984-06-27,805.4
838,1984-06-28,805.4
839,1984-06-29,806.4
840,1984-07-02,805.5
841,1984-07-03,806.5
842,1984-07-04,
843,1984-07-05,807.6
844,1984-07-06,808.6
845,1984-07-09,809.3
846,1984-07-10,810.3
847,1984-07-11,810.1
848,1984-07-12,811.1
849,1984-07-13,811.8
850,1984-07-16,810.8
851,1984-07-17,810.8
852,1984-07-18,811.2
853,1984-07-19,812.2
854,1984-07-20,812.2
855,1984-07-23,813.2
856,1984-07-24,814.2
857,1984-07-25,813.8
858,1984-07-26,812.8
859,1984-07-27,811.8
860,1984-07-30,812.8
861,1984-07-31,813.5
862,1984-08-01,814.1
863,1984-08-02,813.8
864,1984-08-03,813.0
865,1984-08-06,812.0
866,1984-08-07,812.3
867,1984-08-08,813.3
868,1984-08-09,812.3
869,1984-08-10,811.3
870,1984-08-13,810.3
871,1984-08-14,811.3
872,1984-08-15,811.3
873,1984-08-16,810.3
874,1984-08-17,810.0
875,1984-08-20,809.8
876,1984-08-21,810.7
877,1984-08-22,811.7
878,1984-08-23,811.0
879,1984-08-24,810.4
880,1984-08-27,810.2
881,1984-08-28,811.2
882,1984-08-29,811.3
883,1984-08-30,810.3
884,1984-08-31,810.8
885,1984-09-03,
886,1984-09-04,811.9
887,1984-09-05,812.9
888,1984-09-06,813.9
889,1984-09-07,813.7
890,1984-09-10,814.7
891,1984-09-11,815.6
892,1984-09-12,815.5
893,1984-09-13,815.2
894,1984-09-14,816.2
895,1984-09-17,816.2
896,1984-09-18,816.5
897,1984-09-19,817.5
898,1984-09-20,816.9
899,1984-09-21,817.9
900,1984-09-24,818.4
901,1984-09-25,817.4
902,1984-09-26,816.4
903,1984-09-27,817.4
904,1984-09-28,816.4
905,1984-10-01,817.3
906,1984-10-02,818.3
907,1984-10-03,818.3
908,1984-10-04,817.3
909,1984-10-05,818.3
910,1984-10-08,
911,1984-10-09,818.8
912,1984-10-10,819.8
913,1984-10-11,820.8
914,1984-10-12,821.8
915,1984-10-15,821.1
916,1984-10-16,822.1
917,1984-10-17,822.7
918,1984-10-18,821.7
919,1984-10-19,822.3
920,1984-10-22,821.3
921,1984-10-23,821.3
922,1984-10-24,820.3
923,1984-10-25,819.3
924,1984-10-26,818.5
925,1984-10-29,819.5
926,1984-10-30,820.5
927,1984-10-31,819.5
928,1984-11-01,818.5
929,1984-11-02,817.5
930,1984-11-05,816.5
931,1984-11-06,
932,1984-11-07,816.1
933,1984-11-08,815.1
934,1984-11-09,816.1
935,1984-11-12,
936,1984-11-13,816.9
937,1984-11-14,816.5
938,1984-11-15,816.9
939,1984-11-16,817.9
940,1984-11-19,818.0
941,1984-11-20,819.0
942,1984-11-21,820.0
943,1984-11-22,
944,1984-11-23,821.0
945,1984-11-26,821.8
946,1984-11-27,822.8
947,1984-11-28,822.1
948,1984-11-29,823.1
949,1984-11-30,823.2
950,1984-12-03,824.2
951,1984-12-04,825.2
952,1984-12-05,824.2
953,1984-12-06,823.6
954,1984-12-07,823.7
955,1984-12-10,824.2
956,1984-12-11,824.8
957,1984-12-12,824.6
958,1984-12-13,824.9
959,1984-12-14,825.2
960,1984-12-17,825.8
961,1984-12-18,825.6
962,1984-12-19,825.0
963,1984-12-20,825.9
964,1984-12-21,826.9
965,1984-12-24,827.1
966,1984-12-25,
967,1984-12-26,827.1
968,1984-12-27,828.1
969,1984-12-28,829.1
970,1984-12-31,829.5
971,1985-01-01,
972,1985-01-02,829.5
973,1985-01-03,829.5
974,1985-01-04,830.5
975,1985-01-07,831.3
976,1985-01-08,832.3
977,1985-01-09,831.3
978,1985-01-10,832.3
979,1985-01-11,831.3
980,1985-01-14,832.3
981,1985-01-15,833.3
982,1985-01-16,834.3
983,1985-01-17,833.7
984,1985-01-18,833.3
985,1985-01-21,
986,1985-01-22,832.2
987,1985-01-23,832.2
988,1985-01-24,832.9
989,1985-01-25,832.6
990,1985-01-28,832.4
991,1985-01-29,832.9
992,1985-01-30,832.7
993,1985-01-31,832.7
994,1985-02-01,833.3
995,1985-02-04,834.3
996,1985-02-05,835.3
997,1985-02-06,836.0
998,1985-02-07,836.7
999,1985-02-08,837.2
1000,1985-02-11,837.4
1001,1985-02-12,
1002,1985-02-13,838.4
1003,1985-02-14,839.0
1004,1985-02-15,838.0
1005,1985-02-18,
1006,1985-02-19,839.0
1007,1985-02-20,839.0
1008,1985-02-21,841.0
1009,1985-02-22,
1010,1985-02-25,844.1
1011,1985-02-26,846.1
1012,1985-02-27,846.0
1013,1985-02-28,845.0
1014,1985-03-01,845.0
1015,1985-03-04,847.0
1016,1985-03-05,847.6
1017,1985-03-06,849.6
1018,1985-03-07,849.6
1019,1985-03-08,849.7
1020,1985-03-11,849.6
1021,1985-03-12,848.6
1022,1985-03-13,849.4
1023,1985-03-14,849.2
1024,1985-03-15,851.5
1025,1985-03-18,853.5
1026,1985-03-19,848.6
1027,1985-03-20,852.5
1028,1985-03-21,853.4
1029,1985-03-22,852.9
1030,1985-03-25,852.4
1031,1985-03-26,854.3
1032,1985-03-27,854.0
1033,1985-03-28,853.5
1034,1985-03-29,853.0
1035,1985-04-01,852.5
1036,1985-04-02,855.0
1037,1985-04-03,858.0
1038,1985-04-04,857.5
1039,1985-04-05,857.5
1040,1985-04-08,860.2
1041,1985-04-09,862.2
1042,1985-04-10,861.9
1043,1985-04-11,861.4
1044,1985-04-12,860.9
1045,1985-04-15,860.4
1046,1985-04-16,859.9
1047,1985-04-17,859.4
1048,1985-04-18,860.9
1049,1985-04-19,860.5
1050,1985-04-22,860.0
1051,1985-04-23,862.0
1052,1985-04-24,865.6
1053,1985-04-25,866.6
1054,1985-04-26,867.6
1055,1985-04-29,868.6
1056,1985-04-30,868.1
1057,1985-05-01,867.7
1058,1985-05-02,868.7
1059,1985-05-03,869.7
1060,1985-05-06,870.7
1061,1985-05-07,871.7
1062,1985-05-08,871.2
1063,1985-05-09,871.0
1064,1985-05-10,870.5
1065,1985-05-13,870.4
1066,1985-05-14,869.9
1067,1985-05-15,869.4
1068,1985-05-16,870.4
1069,1985-05-17,871.4
1070,1985-05-20,870.9
1071,1985-05-21,870.4
1072,1985-05-22,871.3
1073,1985-05-23,872.3
1074,1985-05-24,873.3
1075,1985-05-27,
1076,1985-05-28,872.8
1077,1985-05-29,873.8
1078,1985-05-30,873.7
1079,1985-05-31,873.2
