Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-31 00:00:00-05:00,0.76869848523036,0.7905791802015678,0.7192275393627944,0.7896278500556946,701680000,0.0,0.0
2000-02-01 00:00:00-05:00,0.7915304865198055,0.7991417376429711,0.7610872603093606,0.7629898190498352,318035200,0.0,0.0
2000-02-02 00:00:00-05:00,0.7667961084212799,0.7772603875447077,0.7382545695265407,0.7520492672920227,464195200,0.0,0.0
2000-02-03 00:00:00-05:00,0.7634655618512769,0.7934340405681694,0.7629898967137092,0.7862984538078308,475193600,0.0,0.0
2000-02-04 00:00:00-05:00,0.7910548224297591,0.8371961622623216,0.7886765479418194,0.8219745755195618,425320000,0.0,0.0
2000-02-07 00:00:00-05:00,0.8219747034164203,0.8695421820909205,0.8062773983639455,0.8681151866912842,441067200,0.0,0.0
2000-02-08 00:00:00-05:00,0.8676395031777655,0.8838124222127728,0.8467101361436715,0.8742995262145996,408643200,0.0,0.0
2000-02-09 00:00:00-05:00,0.8685909284038412,0.891423771356304,0.8557475622102351,0.8571744561195374,299364800,0.0,0.0
2000-02-10 00:00:00-05:00,0.8590778907885327,0.8666883300134808,0.8371963283706647,0.8638344407081604,302982400,0.0,0.0
2000-02-11 00:00:00-05:00,0.8647855217540111,0.8685907407168187,0.8238771569450903,0.827682375907898,212251200,0.0,0.0
2000-02-14 00:00:00-05:00,0.8319631891718013,0.881909748045877,0.8267310259255036,0.8814340829849243,367539200,0.0,0.0
2000-02-15 00:00:00-05:00,0.8771532168179138,0.9128294139884942,0.8766775518024319,0.9056938290596008,485744000,0.0,0.0
2000-02-16 00:00:00-05:00,0.8961801602766657,0.89903486212704,0.8533691844369711,0.868590772151947,378246400,0.0,0.0
2000-02-17 00:00:00-05:00,0.8766777502141428,0.8790559742136862,0.860980496302271,0.8742995262145996,289497600,0.0,0.0
2000-02-18 00:00:00-05:00,0.8723966296833985,0.8781044063844401,0.8438551549674752,0.8467099070549011,233441600,0.0,0.0
2000-02-22 00:00:00-05:00,0.8381476021410761,0.8899967770498118,0.8119851567219292,0.8662126064300537,422296000,0.0,0.0
2000-02-23 00:00:00-05:00,0.8618126259202302,0.9056942424659369,0.8448068571376255,0.8847639560699463,473099200,0.0,0.0
2000-02-24 00:00:00-05:00,0.8928504983101387,0.9066451907045658,0.8505151418707787,0.8767960667610168,376432000,0.0,0.0
2000-02-25 00:00:00-05:00,0.8738237959385832,0.8904723788553965,0.8381475425456606,0.8400501012802124,249144000,0.0,0.0
2000-02-28 00:00:00-05:00,0.8381474470140552,0.8752505898248633,0.824828419612898,0.861931562423706,328328000,0.0,0.0
2000-02-29 00:00:00-05:00,0.8643100284195369,0.8923750861946461,0.8566988776687287,0.8723969459533691,368961600,0.0,0.0
2000-03-01 00:00:00-05:00,0.9023646503744899,1.0051108767981238,0.9018889851614352,0.991791844367981,1077003200,0.0,0.0
2000-03-02 00:00:00-05:00,0.9665813473283593,0.973716120514805,0.9185373436854674,0.9285268187522888,311259200,0.0,0.0
2000-03-03 00:00:00-05:00,0.9504077294208754,0.9759760804442662,0.913305437197526,0.9741919040679932,323366400,0.0,0.0
2000-03-06 00:00:00-05:00,0.9589703073579371,0.9827544818712125,0.9513590544713001,0.9565920829772949,210560000,0.0,0.0
2000-03-07 00:00:00-05:00,0.9622997547473486,0.9699110067845913,0.9218669979202582,0.9351860284805298,273011200,0.0,0.0
2000-03-08 00:00:00-05:00,0.9351859268441546,0.9432728431487835,0.9023644256213603,0.9285268187522888,271230400,0.0,0.0
2000-03-09 00:00:00-05:00,0.9199640829505474,0.9513585801527634,0.899985951305682,0.930429220199585,276718400,0.0,0.0
2000-03-10 00:00:00-05:00,0.926148606384513,0.9737161325938833,0.9209155789663204,0.9570675492286682,248606400,0.0,0.0
2000-03-13 00:00:00-05:00,0.9294782044692843,0.9627753727758604,0.9094992531420815,0.923293948173523,303956800,0.0,0.0
2000-03-14 00:00:00-05:00,0.9225802923780366,0.9456510135133556,0.8676394020118687,0.8695420622825623,428579200,0.0,0.0
2000-03-15 00:00:00-05:00,0.8800075069762571,0.9152080551987314,0.8685910333130611,0.8847639560699463,443609600,0.0,0.0
2000-03-16 00:00:00-05:00,0.8928506321057117,0.9285268358664482,0.8714446862937844,0.9251964688301086,378100800,0.0,0.0
2000-03-17 00:00:00-05:00,0.9142563414238422,0.9513586163520813,0.9104502086525708,0.9513586163520813,305043200,0.0,0.0
2000-03-20 00:00:00-05:00,0.9399435304719705,0.9608729016240988,0.9313809468739663,0.9361374974250793,204489600,0.0,0.0
2000-03-21 00:00:00-05:00,0.9328076710512312,1.0407867939240416,0.9256728981090557,1.0269922018051147,524328000,0.0,0.0
2000-03-22 00:00:00-05:00,1.010581819213917,1.0988207254342135,1.0013057874592548,1.0973929166793823,567996800,0.0,0.0
2000-03-23 00:00:00-05:00,1.0807441655944678,1.1444854368749293,1.0655225742167518,1.0755120515823364,562564800,0.0,0.0
2000-03-24 00:00:00-05:00,1.08407355138711,1.0954900225848543,1.0312730961125076,1.0555329322814941,446913600,0.0,0.0
2000-03-27 00:00:00-05:00,1.0474471096742421,1.1016744680282926,1.0417384158230922,1.0621930360794067,279182400,0.0,0.0
2000-03-28 00:00:00-05:00,1.0445919915442727,1.080743857764028,1.0436406614071632,1.0588631629943848,202966400,0.0,0.0
2000-03-29 00:00:00-05:00,1.060765729098806,1.0612412925090202,1.0185488067503994,1.034603238105774,239836800,0.0,0.0
2000-03-30 00:00:00-05:00,1.016527109414575,1.047922428672115,0.9546892237262643,0.9570675492286682,414400000,0.0,0.0
2000-03-31 00:00:00-05:00,0.9699109280295695,1.0445920774052206,0.9589701224729105,1.0336521863937378,404633600,0.0,0.0
2000-04-03 00:00:00-04:00,1.0312731814132912,1.061717276485656,0.9851326438373195,1.0146245956420898,328563200,0.0,0.0
2000-04-04 00:00:00-04:00,1.0093926327706815,1.0122465225961121,0.8885700035616646,0.9689598679542542,660329600,0.0,0.0
2000-04-05 00:00:00-04:00,0.9625372682591725,1.011294710446449,0.9437483477934363,0.992267906665802,457665600,0.0,0.0
2000-04-06 00:00:00-04:00,0.9941705814203754,1.0236625240192752,0.9380396701859178,0.9527865052223206,259627200,0.0,0.0
2000-04-07 00:00:00-04:00,0.9684836695649354,1.0036833860479353,0.9551646437049884,1.0027321577072144,242435200,0.0,0.0
2000-04-10 00:00:00-04:00,1.0022564967185235,1.010343411080337,0.9494560580469629,0.9513586163520813,212262400,0.0,0.0
2000-04-11 00:00:00-04:00,0.9399432783671589,0.950407503863891,0.8985583832888159,0.9090235233306885,541822400,0.0,0.0
2000-04-12 00:00:00-04:00,0.9056939939816445,0.9056939939816445,0.7981904799994376,0.8314875960350037,941136000,0.0,0.0
2000-04-13 00:00:00-04:00,0.8486127428945486,0.9133052825480789,0.8257798517097059,0.8662126064300537,529827200,0.0,0.0
2000-04-14 00:00:00-04:00,0.8319632017585227,0.8980826785536666,0.8295849272258392,0.8514665365219116,667620800,0.0,0.0
2000-04-17 00:00:00-04:00,0.8333912195118398,0.9432730279922041,0.8300608010761925,0.9427973628044128,409561600,0.0,0.0
2000-04-18 00:00:00-04:00,0.939943673558997,0.9656304121017457,0.9085482402334192,0.9656304121017456,390924800,0.0,0.0
2000-04-19 00:00:00-04:00,0.9603970872733204,0.9913159279848747,0.9114017536518983,0.9218668937683105,520150400,0.0,0.0
2000-04-20 00:00:00-04:00,0.9413703778342261,0.9494564828853745,0.8909481398864407,0.9047428369522095,722120000,0.0,0.0
2000-04-24 00:00:00-04:00,0.875250752597813,0.9171105027198793,0.8733481937262895,0.9171105027198792,443620800,0.0,0.0
2000-04-25 00:00:00-04:00,0.9294779794346341,0.9799001977389117,0.9290023144267999,0.9765698313713074,391641600,0.0,0.0
2000-04-26 00:00:00-04:00,0.96372660140572,0.9741917421923182,0.9133052854389931,0.923293948173523,366912000,0.0,0.0
2000-04-27 00:00:00-04:00,0.8918993371031188,0.9665814032957941,0.8872613735261256,0.9646779298782349,326603200,0.0,0.0
2000-04-28 00:00:00-04:00,0.9675326650777772,0.970386553992437,0.9232938811441843,0.9442240595817566,249580800,0.0,0.0
2000-05-01 00:00:00-04:00,0.9504074819188596,0.9523109551605108,0.9275755581669848,0.9461266994476318,226195200,0.0,0.0
2000-05-02 00:00:00-04:00,0.9380400495596167,0.9608728943346676,0.8942777321750601,0.897131621837616,236432000,0.0,0.0
2000-05-03 00:00:00-04:00,0.905218288529612,0.9228182013711103,0.8495639498229955,0.8757263422012329,489798400,0.0,0.0
2000-05-04 00:00:00-04:00,0.8762020304746743,0.8771533606616458,0.8414770560244237,0.8424283862113953,399515200,0.0,0.0
2000-05-05 00:00:00-04:00,0.8433797906617144,0.8733482710455597,0.8426663437237468,0.8609805703163147,284076800,0.0,0.0
2000-05-08 00:00:00-04:00,0.853131518424957,0.8652614385720225,0.8371964290160412,0.838147759437561,184900800,0.0,0.0
2000-05-09 00:00:00-04:00,0.839574415166636,0.8467100005679171,0.7981903874947482,0.8024712204933167,327140800,0.0,0.0
2000-05-10 00:00:00-04:00,0.7920060127752946,0.7991415975584868,0.751573267891601,0.7558549642562866,535091200,0.0,0.0
2000-05-11 00:00:00-04:00,0.7715524194817788,0.7934339794784465,0.7534768916055705,0.7824931740760803,499744000,0.0,0.0
2000-05-12 00:00:00-04:00,0.8067529473751881,0.8410013909255718,0.797357571589269,0.8191206455230713,306913600,0.0,0.0
2000-05-15 00:00:00-04:00,0.8224504988670618,0.8224504988670618,0.7620387780898648,0.7686987519264221,678932800,0.0,0.0
2000-05-16 00:00:00-04:00,0.7954550133702988,0.8300605867981388,0.7820175006880925,0.8043738603591919,440451200,0.0,0.0
2000-05-17 00:00:00-04:00,0.7886765198567444,0.7891521848990057,0.7639410739221622,0.771552324295044,398092800,0.0,0.0
2000-05-18 00:00:00-04:00,0.7839200702609916,0.7986660431379834,0.7658445434987057,0.7667958736419678,373777600,0.0,0.0
2000-05-19 00:00:00-04:00,0.7553794785670807,0.7553794785670807,0.710665029711681,0.7154223918914795,740667200,0.0,0.0
2000-05-22 00:00:00-04:00,0.7135197454613887,0.7135197454613887,0.6545349913985136,0.6845026016235352,755507200,0.0,0.0
2000-05-23 00:00:00-04:00,0.688784438284761,0.7106651371981005,0.6516812349014109,0.6531081795692444,517585600,0.0,0.0
2000-05-24 00:00:00-04:00,0.655962064204721,0.6830757401736842,0.6317022267429051,0.6673784852027893,678462400,0.0,0.0
2000-05-25 00:00:00-04:00,0.6735628420404256,0.7051951868757849,0.6545351674687817,0.6641674637794495,406750400,0.0,0.0
2000-05-26 00:00:00-04:00,0.669756624485478,0.6840269837983722,0.6488272586917226,0.6573889255523682,181148800,0.0,0.0
2000-05-30 00:00:00-04:00,0.666902630470195,0.6707078490141737,0.6221891024280122,0.6664270162582397,713059200,0.0,0.0
2000-05-31 00:00:00-04:00,0.6611948362876348,0.694491996520199,0.6378863363675151,0.639313280582428,433507200,0.0,0.0
2000-06-01 00:00:00-04:00,0.622189209511153,0.6816487190634785,0.6117240691892201,0.6783192157745361,903840000,0.0,0.0
2000-06-02 00:00:00-04:00,0.7135198578114041,0.7591847271243608,0.6773679355818821,0.7044816613197327,792848000,0.0,0.0
2000-06-05 00:00:00-04:00,0.7101893247049293,0.7249352972199301,0.6825999891066842,0.6949676871299744,323668800,0.0,0.0
2000-06-06 00:00:00-04:00,0.6999629371648267,0.7363517744139385,0.687357354802338,0.706859827041626,525481600,0.0,0.0
2000-06-07 00:00:00-04:00,0.7125684909412968,0.7382544070198865,0.6973460387536549,0.734924852848053,337019200,0.0,0.0
2000-06-08 00:00:00-04:00,0.7430117226178221,0.7496707797336258,0.7087624140463231,0.7216057777404785,238526400,0.0,0.0
2000-06-09 00:00:00-04:00,0.7363516233390657,0.7453898172303525,0.7182761501014612,0.7287412881851196,252358400,0.0,0.0
2000-06-12 00:00:00-04:00,0.7334978157535392,0.7339734808060785,0.6916381733527821,0.6940163969993591,290337600,0.0,0.0
2000-06-13 00:00:00-04:00,0.6940164968690902,0.7206545565734822,0.671183656516468,0.7192276120185852,351456000,0.0,0.0
2000-06-14 00:00:00-04:00,0.7206544912056815,0.7325465754242951,0.685930381634519,0.6883086562156677,277446400,0.0,0.0
2000-06-15 00:00:00-04:00,0.6944921946545659,0.7106651143772271,0.6773679446451843,0.7030547261238098,248572800,0.0,0.0
2000-06-16 00:00:00-04:00,0.7116162579836067,0.7135197311227146,0.6778434803646698,0.6940163969993591,303564800,0.0,0.0
2000-06-19 00:00:00-04:00,0.6892599670909012,0.7449143587940636,0.6835513253908667,0.7354004979133606,394004800,0.0,0.0
2000-06-20 00:00:00-04:00,0.7496708710300235,0.7910549576478044,0.7487195915570779,0.7706011533737183,501390400,0.0,0.0
2000-06-21 00:00:00-04:00,0.7686983583724797,0.8666880400535051,0.7658444192139057,0.8467099070549011,490000000,0.0,2.0
2000-06-22 00:00:00-04:00,0.848612537162983,0.8771531996542573,0.815314513297203,0.8181684017181396,467712000,0.0,0.0
2000-06-23 00:00:00-04:00,0.8186441387828641,0.8314875015445019,0.7734548922495231,0.7867739200592041,204965600,0.0,0.0
2000-06-26 00:00:00-04:00,0.7991418817610159,0.8333911969821696,0.7934341028941188,0.8238773345947266,185354400,0.0,0.0
2000-06-27 00:00:00-04:00,0.8186444689137821,0.8448068700354897,0.7858229576663176,0.787725567817688,203470400,0.0,0.0
2000-06-28 00:00:00-04:00,0.8115094691699541,0.842903974051822,0.7839200816843369,0.8286336660385132,286428800,0.0,0.0
2000-06-29 00:00:00-04:00,0.8077042249618229,0.8210232532105916,0.7772601366416414,0.7801148891448975,203660800,0.0,0.0
2000-06-30 00:00:00-04:00,0.8038984130705727,0.8362451196870381,0.7867741612432588,0.7972393035888672,323097600,0.0,0.0
2000-07-03 00:00:00-04:00,0.7934341373542192,0.8267312599344223,0.7934341373542192,0.8115096688270569,70828800,0.0,0.0
2000-07-05 00:00:00-04:00,0.8105580758225435,0.8400500197071239,0.7725036023026806,0.7858226299285889,265216000,0.0,0.0
2000-07-06 00:00:00-04:00,0.7991418806537485,0.8058018027904427,0.7553796176510928,0.7886767387390137,309545600,0.0,0.0
2000-07-07 00:00:00-04:00,0.8005686642823957,0.8343423074860714,0.7934339421442702,0.8286336660385132,263603200,0.0,0.0
2000-07-10 00:00:00-04:00,0.8234015345570235,0.8866671224961472,0.8181685074997614,0.8695420622825623,397796000,0.0,0.0
2000-07-11 00:00:00-04:00,0.8676395397702609,0.9018888527063459,0.8438554188732597,0.8666883111000061,357896000,0.0,0.0
2000-07-12 00:00:00-04:00,0.8847638004472239,0.897131500784086,0.8581257391777607,0.896180272102356,225433600,0.0,0.0
2000-07-13 00:00:00-04:00,0.8904723782756818,0.9228182139129117,0.833391043550601,0.8600291013717651,445659200,0.0,0.0
2000-07-14 00:00:00-04:00,0.8695421469994674,0.8980827651533524,0.8657369277034713,0.8781046271324158,190276800,0.0,0.0
2000-07-17 00:00:00-04:00,0.8866673305682257,0.895228998947126,0.8695422663359433,0.8876186609268188,260002400,0.0,0.0
2000-07-18 00:00:00-04:00,0.8904723025937523,0.8961800799247098,0.8657368056081906,0.871444582939148,318404800,0.0,0.0
2000-07-19 00:00:00-04:00,0.8400501127682067,0.864785561402364,0.7877253265509733,0.8019956350326538,457872800,0.0,0.0
2000-07-20 00:00:00-04:00,0.8371963800398712,0.8685909426184306,0.8238773484531484,0.8390989899635315,465572800,0.0,0.0
2000-07-21 00:00:00-04:00,0.8274445675072943,0.8467100704693757,0.8058016536591432,0.8153146505355835,196235200,0.0,0.0
2000-07-24 00:00:00-04:00,0.8000932202434715,0.8048497199189748,0.7230329158239981,0.741109311580658,412171200,0.0,0.0
2000-07-25 00:00:00-04:00,0.7658444410868814,0.7706009387429489,0.7468167737968066,0.7620384097099304,211607200,0.0,0.0
2000-07-26 00:00:00-04:00,0.7587088562698777,0.7801147977920138,0.7496706622288362,0.7620384097099304,210470400,0.0,0.0
2000-07-27 00:00:00-04:00,0.7610872635802889,0.810558160538689,0.759184654023574,0.7915304899215698,294985600,0.0,0.0
2000-07-28 00:00:00-04:00,0.7958122011173581,0.799141755198427,0.7135198017156459,0.7354004979133606,237893600,0.0,0.0
2000-07-31 00:00:00-04:00,0.7482440811808614,0.7858229560634102,0.7420606871156592,0.7734552025794983,155299200,0.0,0.0
2000-08-01 00:00:00-04:00,0.7658447878302067,0.7786873423969801,0.7496710016493299,0.7506223320960999,137284000,0.0,0.0
2000-08-02 00:00:00-04:00,0.7458656717229772,0.7601359810090823,0.718276332584676,0.7192276120185852,162355200,0.0,0.0
2000-08-03 00:00:00-04:00,0.6935408460484473,0.731595377521876,0.6735627581308195,0.7306440472602844,339897600,0.0,0.0
2000-08-04 00:00:00-04:00,0.7530012897588628,0.7801150157193542,0.7049573322453939,0.7211302518844604,263121600,0.0,0.0
2000-08-07 00:00:00-04:00,0.7287414776900647,0.7468169556280911,0.7182763368850078,0.7296927571296692,187348000,0.0,0.0
2000-08-08 00:00:00-04:00,0.729692729087913,0.7306440084909602,0.7049572798618864,0.7116163372993469,176674400,0.0,0.0
2000-08-09 00:00:00-04:00,0.7325466941329322,0.7373031932579546,0.7192276633305152,0.7230328321456909,379640800,0.0,0.0
2000-08-10 00:00:00-04:00,0.7306439234665749,0.7373030309371862,0.7211301143819143,0.7239840030670166,251714400,0.0,0.0
2000-08-11 00:00:00-04:00,0.7130442893078579,0.7306441558022166,0.6935409490784574,0.725887656211853,238056000,0.0,0.0
2000-08-14 00:00:00-04:00,0.724459734577048,0.7258874919795246,0.7049572624973706,0.7163736820220947,156660000,0.0,0.0
2000-08-15 00:00:00-04:00,0.7192275778282062,0.7296927180731202,0.7078111581946048,0.7106650471687317,114200800,0.0,0.0
2000-08-16 00:00:00-04:00,0.7135194957106427,0.7458653183081376,0.7125681659194373,0.7382540702819824,143673600,0.0,0.0
2000-08-17 00:00:00-04:00,0.7363518165992028,0.7981905184019623,0.7354005371573038,0.7829688787460327,270900000,0.0,0.0
2000-08-18 00:00:00-04:00,0.7820174570368527,0.7886765135348419,0.7591845698382239,0.76108717918396,190176000,0.0,0.0
2000-08-21 00:00:00-04:00,0.7648926679015036,0.784871674865749,0.7553797187987339,0.7686987519264221,134467200,0.0,0.0
2000-08-22 00:00:00-04:00,0.7706010035773819,0.8038981666371127,0.7667958356172133,0.7867739200592041,276802400,0.0,0.0
2000-08-23 00:00:00-04:00,0.7834447210628498,0.8333912979567861,0.7772604125344899,0.8267313241958618,236863200,0.0,0.0
2000-08-24 00:00:00-04:00,0.8322010841858635,0.8619316769694537,0.8124607794419411,0.8540826439857483,310766400,0.0,0.0
2000-08-25 00:00:00-04:00,0.8600289858133092,0.8752505714119443,0.8581255127906207,0.8647854328155518,334460000,0.0,0.0
2000-08-28 00:00:00-04:00,0.871444786550979,0.8980828483320992,0.8685908972186931,0.8838124871253967,359004800,0.0,0.0
2000-08-29 00:00:00-04:00,0.8809584466275161,0.9047426149951727,0.8781045577849352,0.9009374976158142,267030400,0.0,0.0
2000-08-30 00:00:00-04:00,0.8980825791152255,0.913305079003976,0.8935639138923146,0.9056938290596008,285392800,0.0,0.0
2000-08-31 00:00:00-04:00,0.8976070614728224,0.9361372550623506,0.8971313963792438,0.9275755882263184,419596800,0.0,0.0
2000-09-01 00:00:00-04:00,0.9332837498140636,0.9684843022203977,0.9304298596954115,0.9656304121017456,256872000,0.0,0.0
2000-09-05 00:00:00-04:00,0.9537380334060644,0.9760943956417435,0.9475536755387896,0.9504075646400452,298642400,0.0,0.0
2000-09-06 00:00:00-04:00,0.9342344722630953,0.9494561597274255,0.8790558043968412,0.8895209431648254,355404000,0.0,0.0
2000-09-07 00:00:00-04:00,0.8999862260653263,0.9523110137400171,0.8866671965929418,0.9437485337257385,217464800,0.0,0.0
2000-09-08 00:00:00-04:00,0.9380399229861504,0.9380399229861504,0.8904724935474176,0.896180272102356,195518400,0.0,0.0
2000-09-11 00:00:00-04:00,0.8933261617986793,0.9190128864148794,0.8847635815395648,0.8895209431648254,187381600,0.0,0.0
2000-09-12 00:00:00-04:00,0.8728723559243904,0.914256432737547,0.8676393293056441,0.8790557980537415,187997600,0.0,0.0
2000-09-13 00:00:00-04:00,0.8638343304434721,0.9056939763925757,0.8638343304434721,0.8828611373901367,305984000,0.0,0.0
2000-09-14 00:00:00-04:00,0.8914235880636175,0.9075965055416803,0.8647855308033696,0.8654990792274475,426552000,0.0,0.0
2000-09-15 00:00:00-04:00,0.8790558772692844,0.8857157979555125,0.8257797634953884,0.8407635688781738,394514400,0.0,0.0
2000-09-18 00:00:00-04:00,0.8410014939159378,0.9247208419263793,0.8381476047940913,0.923293948173523,424536000,0.0,0.0
2000-09-19 00:00:00-04:00,0.9094988149494645,0.9209151788655672,0.8914232441359184,0.912353515625,271510400,0.0,0.0
2000-09-20 00:00:00-04:00,0.9042671957183154,0.9351861454049326,0.8914238286985395,0.9292405843734741,227388000,0.0,0.0
2000-09-21 00:00:00-04:00,0.8904721131258121,0.9075962544040806,0.8410011804887992,0.8628827333450317,510490400,0.0,0.0
2000-09-22 00:00:00-04:00,0.7658444714404053,0.7981903537726897,0.7610871606669112,0.7943851351737976,726700800,0.0,0.0
2000-09-25 00:00:00-04:00,0.8029468316364319,0.8448065241938993,0.7924825562998129,0.8143633008003235,435551200,0.0,0.0
2000-09-26 00:00:00-04:00,0.8115095483660267,0.8333911094685259,0.7820175993041337,0.7829688787460327,290936800,0.0,0.0
2000-09-27 00:00:00-04:00,0.7877254553564947,0.8029470457074301,0.7344493302394267,0.7449144721031189,402259200,0.0,0.0
2000-09-28 00:00:00-04:00,0.7506220508134069,0.8191206117564631,0.7325465250578806,0.8143633008003235,979585600,0.0,0.0
2000-09-29 00:00:00-04:00,0.42906280460873464,0.44143055388061164,0.38625182991065155,0.39195960760116577,7421640800,0.0,0.0
2000-10-02 00:00:00-04:00,0.4062306993643482,0.4071820038674245,0.35771109582050087,0.3691275119781494,2424788800,0.0,0.0
2000-10-03 00:00:00-04:00,0.3795927570458598,0.38054406181961986,0.33773222230452415,0.3396356701850891,2038120000,0.0,0.0
2000-10-04 00:00:00-04:00,0.34058699793750846,0.3615163902811442,0.33297574630490057,0.3596138060092926,1466024000,0.0,0.0
2000-10-05 00:00:00-04:00,0.3577112641124749,0.3729328800396988,0.3348783702469658,0.3358296751976013,873006400,0.0,0.0
2000-10-06 00:00:00-04:00,0.3453434209731568,0.349148614366152,0.3196566698514582,0.337732195854187,612656800,0.0,0.0
2000-10-09 00:00:00-04:00,0.34439228791281556,0.3481974575175215,0.32155939038558545,0.33107325434684753,597564800,0.0,0.0
2000-10-10 00:00:00-04:00,0.32917053936017265,0.34153826388609815,0.3120454524992733,0.3177541196346283,691101600,0.0,0.0
2000-10-11 00:00:00-04:00,0.3063376912234833,0.31965672127667827,0.29111607686972474,0.2987264394760132,1198422400,0.0,0.0
2000-10-12 00:00:00-04:00,0.30919154727356296,0.3168027982061545,0.2968238233967847,0.3044350743293762,1191064000,0.0,0.0
2000-10-13 00:00:00-04:00,0.3082403073869873,0.3367809801482369,0.3044351383925179,0.3358296751976013,1247752800,0.0,0.0
2000-10-16 00:00:00-04:00,0.3396357308046931,0.35390606707907263,0.32536453079308286,0.32726800441741943,820176000,0.0,0.0
2000-10-17 00:00:00-04:00,0.33012182269994417,0.33392701625006754,0.29967857222889843,0.3063376545906067,601720000,0.0,0.0
2000-10-18 00:00:00-04:00,0.2958725149417304,0.3206079877896064,0.2854073752928541,0.3063376545906067,834265600,0.0,0.0
2000-10-19 00:00:00-04:00,0.29159168272424285,0.30158115733608915,0.2787482938869946,0.28826212882995605,1506724800,0.0,0.0
2000-10-20 00:00:00-04:00,0.2901648050998623,0.31014292058883713,0.28826219517834345,0.2968238890171051,791263200,0.0,0.0
2000-10-23 00:00:00-04:00,0.3084781272759686,0.3129976575876154,0.2958725687269032,0.3101429045200348,551292000,0.0,0.0
2000-10-24 00:00:00-04:00,0.3149001086847366,0.3177540222108666,0.28635947458598604,0.28731077909469604,804451200,0.0,0.0
2000-10-25 00:00:00-04:00,0.2901646986768742,0.29206728249655045,0.28065086503350856,0.281602144241333,663969600,0.0,0.0
2000-10-26 00:00:00-04:00,0.2863595056334943,0.2873108102453461,0.26638053373491116,0.281602144241333,721851200,0.0,0.0
2000-10-27 00:00:00-04:00,0.28731082582439355,0.2920672983335113,0.27208832535159494,0.28255346417427063,744503200,0.0,0.0
2000-10-30 00:00:00-05:00,0.291116010909731,0.3034837333083942,0.28540734475627305,0.29396989941596985,639189600,0.0,0.0
2000-10-31 00:00:00-05:00,0.3006298419569262,0.308240202766861,0.2930185920060197,0.2977750897407532,885880800,0.0,0.0
2000-11-01 00:00:00-05:00,0.29587256478471324,0.31775415250719813,0.29587256478471324,0.31204548478126526,575366400,0.0,0.0
2000-11-02 00:00:00-05:00,0.32155927902965387,0.34153825432857754,0.32060799965992554,0.3396356701850891,590693600,0.0,0.0
2000-11-03 00:00:00-05:00,0.3501000226867634,0.3501000226867634,0.3339271012957434,0.3386835753917694,515821600,0.0,0.0
2000-11-06 00:00:00-05:00,0.3415382060216596,0.3443921199392841,0.31775406579977084,0.32631659507751465,393478400,0.0,0.0
